      Lon      Lat    Year   Stand   Patch     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
   -71.25   -32.75    1954     131       2   0.001   0.001   0.002   0.003   0.003   0.003   0.002   0.004   0.005   0.004   0.003   0.002
   -71.25   -32.75    1954     131       3   0.000   0.001   0.002   0.052   0.047   0.058   0.048   0.087   0.108   0.062   0.011   0.000
   -71.25   -32.75    1954     131       4   0.002   0.003   0.003   0.024   0.029   0.024   0.020   0.036   0.045   0.032   0.020   0.001
   -71.25   -32.75    1954     132       0   0.004   0.002   0.003   0.018   0.021   0.017   0.014   0.026   0.033   0.026   0.018   0.004
   -71.25   -32.75    1954     132       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     132       2   0.000   0.000   0.001   0.001   0.001   0.000   0.000   0.001   0.001   0.001   0.000   0.000
   -71.25   -32.75    1954     132       3   0.000   0.000   0.001   0.001   0.001   0.000   0.000   0.001   0.001   0.001   0.001   0.000
   -71.25   -32.75    1954     132       4   0.002   0.001   0.002   0.004   0.003   0.003   0.002   0.004   0.005   0.004   0.003   0.002
   -71.25   -32.75    1954     133       0   0.003   0.002   0.002   0.018   0.022   0.018   0.015   0.028   0.034   0.025   0.017   0.003
   -71.25   -32.75    1954     133       1   0.000   0.002   0.002   0.047   0.044   0.048   0.040   0.072   0.089   0.057   0.011   0.000
   -71.25   -32.75    1954     133       2   0.000   0.002   0.001   0.055   0.078   0.097   0.082   0.146   0.180   0.066   0.012   0.000
   -71.25   -32.75    1954     133       3   0.002   0.004   0.003   0.038   0.045   0.051   0.043   0.077   0.096   0.060   0.012   0.002
   -71.25   -32.75    1954     133       4   0.000   0.000   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.001
   -71.25   -32.75    1954     134       0   0.003   0.002   0.003   0.006   0.006   0.005   0.004   0.008   0.009   0.008   0.006   0.004
   -71.25   -32.75    1954     134       1   0.000   0.001   0.002   0.055   0.082   0.101   0.087   0.154   0.193   0.068   0.013   0.000
   -71.25   -32.75    1954     134       2   0.000   0.003   0.002   0.053   0.055   0.067   0.057   0.103   0.129   0.067   0.011   0.000
   -71.25   -32.75    1954     134       3   0.002   0.002   0.003   0.004   0.004   0.003   0.003   0.005   0.006   0.005   0.004   0.003
   -71.25   -32.75    1954     134       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     140       0   0.000   0.002   0.003   0.047   0.060   0.075   0.064   0.113   0.137   0.067   0.011   0.000
   -71.25   -32.75    1954     140       1   0.000   0.002   0.002   0.051   0.047   0.058   0.049   0.088   0.111   0.064   0.011   0.000
   -71.25   -32.75    1954     140       2   0.001   0.001   0.001   0.002   0.001   0.001   0.001   0.002   0.002   0.002   0.001   0.001
   -71.25   -32.75    1954     140       3   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     140       4   0.003   0.002   0.003   0.006   0.006   0.005   0.004   0.008   0.010   0.008   0.006   0.004
   -71.25   -32.75    1954     160       0   0.001   0.001   0.001   0.001   0.001   0.000   0.000   0.001   0.002   0.001   0.001   0.001
   -71.25   -32.75    1954     160       1   0.000   0.001   0.002   0.053   0.067   0.082   0.071   0.126   0.159   0.069   0.011   0.000
   -71.25   -32.75    1954     160       2   0.001   0.004   0.003   0.052   0.060   0.074   0.063   0.113   0.144   0.069   0.012   0.001
   -71.25   -32.75    1954     160       3   0.000   0.001   0.002   0.053   0.078   0.095   0.083   0.147   0.186   0.068   0.013   0.000
   -71.25   -32.75    1954     160       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1955       0       0   0.007   0.007   0.010   0.049   0.046   0.035   0.027   0.062   0.085   0.078   0.028   0.014
   -71.25   -32.75    1955       0       1   0.003   0.006   0.018   0.088   0.097   0.074   0.059   0.132   0.167   0.076   0.019   0.010
   -71.25   -32.75    1955       0       2   0.001   0.003   0.014   0.107   0.109   0.076   0.054   0.124   0.170   0.097   0.022   0.010
   -71.25   -32.75    1955       0       3   0.000   0.001   0.006   0.083   0.096   0.074   0.060   0.135   0.167   0.073   0.015   0.009
   -71.25   -32.75    1955       0       4   0.002   0.003   0.007   0.068   0.074   0.057   0.045   0.103   0.137   0.087   0.015   0.011
   -71.25   -32.75    1955     110       0   0.043  -0.003   0.013   0.125   0.129   0.095   0.123   0.209   0.128   0.086   0.015   0.005
   -71.25   -32.75    1955     110       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.001   0.001   0.000   0.000
