      Lon      Lat    Year   Stand   Patch     dep     fix    fert   input    min    imm netmin  Total
   -71.25   -32.75    1977     134       4    0.50    2.96    0.00    3.46 169.97 109.71  60.26  63.72
   -71.25   -32.75    1977     140       0    0.50    1.97    0.00    2.47 182.04 104.99  77.04  79.51
   -71.25   -32.75    1977     140       1    0.50    3.26    0.00    3.76 133.53  85.41  48.12  51.89
   -71.25   -32.75    1977     140       2    0.50    0.66    0.00    1.16  85.55  46.73  38.82  39.98
   -71.25   -32.75    1977     140       3    0.50    0.94    0.00    1.44 172.70 111.38  61.32  62.76
   -71.25   -32.75    1977     140       4    0.50    1.31    0.00    1.82 241.26 158.05  83.21  85.03
   -71.25   -32.75    1977     160       0    0.50    0.54    0.00    1.04 252.17 244.90   7.28   8.31
   -71.25   -32.75    1977     160       1    0.50    3.02    0.00    3.52 146.24  91.12  55.13  58.64
   -71.25   -32.75    1977     160       2    0.50    1.00    0.00    1.50 214.37 149.26  65.11  66.61
   -71.25   -32.75    1977     160       3    0.50    2.75    0.00    3.25 160.13 108.84  51.29  54.54
   -71.25   -32.75    1977     160       4    0.50    3.31    0.00    3.81 142.48  97.41  45.07  48.88
   -71.25   -32.75    1978       0       0    0.50    2.06    0.00    2.56 153.85 109.19  44.66  47.23
   -71.25   -32.75    1978       0       1    0.50    0.91    0.00    1.41 207.04 136.72  70.33  71.74
   -71.25   -32.75    1978       0       2    0.50    1.31    0.00    1.81 166.57 108.33  58.23  60.05
   -71.25   -32.75    1978       0       3    0.50    1.31    0.00    1.81 176.60 125.12  51.48  53.29
   -71.25   -32.75    1978       0       4    0.50    0.94    0.00    1.44 130.56  88.63  41.93  43.37
   -71.25   -32.75    1978     110       0    0.50    3.51    0.00    4.01 146.33  88.41  57.92  61.93
   -71.25   -32.75    1978     110       1    0.50    3.16    0.00    3.66 129.83  78.32  51.51  55.18
   -71.25   -32.75    1978     110       2    0.50    1.51    0.00    2.01 191.30 125.58  65.72  67.73
   -71.25   -32.75    1978     110       3    0.50    0.78    0.00    1.29 246.67 129.58 117.09 118.37
   -71.25   -32.75    1978     110       4    0.50    3.38    0.00    3.89 128.85  73.37  55.47  59.36
   -71.25   -32.75    1978     131       0    0.50    2.71    0.00    3.21 177.63 118.65  58.97  62.19
   -71.25   -32.75    1978     131       1    0.50    1.46    0.00    1.96 237.10 171.38  65.72  67.68
   -71.25   -32.75    1978     131       2    0.50    3.54    0.00    4.04 140.65  78.58  62.07  66.11
   -71.25   -32.75    1978     131       3    0.50    3.60    0.00    4.10 154.67 100.28  54.40  58.49
   -71.25   -32.75    1978     131       4    0.50    1.05    0.00    1.56 263.66 202.79  60.86  62.42
   -71.25   -32.75    1978     132       0    0.50    3.56    0.00    4.07 171.09 113.44  57.65  61.72
   -71.25   -32.75    1978     132       1    0.50    2.88    0.00    3.38 102.91  71.68  31.22  34.60
   -71.25   -32.75    1978     132       2    0.50    1.59    0.00    2.09 167.73 117.00  50.73  52.82
   -71.25   -32.75    1978     132       3    0.50    3.65    0.00    4.15 135.14  94.37  40.77  44.92
   -71.25   -32.75    1978     132       4    0.50    1.57    0.00    2.08 178.68 114.66  64.03  66.10
   -71.25   -32.75    1978     133       0    0.50    3.12    0.00    3.62 138.58  81.45  57.13  60.75
   -71.25   -32.75    1978     133       1    0.50    3.34    0.00    3.84 142.58  92.20  50.38  54.22
   -71.25   -32.75    1978     133       2    0.50    3.33    0.00    3.83 135.39  71.95  63.44  67.27
   -71.25   -32.75    1978     133       3    0.50    3.15    0.00    3.65 175.45 111.61  63.83  67.48
   -71.25   -32.75    1978     133       4    0.50    1.29    0.00    1.79 239.21 165.18  74.03  75.82
   -71.25   -32.75    1978     134       0    0.50    3.80    0.00    4.30 162.03 110.93  51.10  55.40
   -71.25   -32.75    1978     134       1    0.50    1.07    0.00    1.57 251.65 131.48 120.16 121.73
   -71.25   -32.75    1978     134       2    0.50    3.41    0.00    3.92 153.01 112.43  40.57  44.49
   -71.25   -32.75    1978     134       3    0.50    1.24    0.00    1.74 187.01 128.90  58.11  59.85
   -71.25   -32.75    1978     134       4    0.50    3.70    0.00    4.20 161.69  95.86  65.83  70.03
   -71.25   -32.75    1978     140       0    0.50    2.63    0.00    3.13 168.65 100.05  68.60  71.73
   -71.25   -32.75    1978     140       1    0.50    3.71    0.00    4.21 130.56  83.04  47.51  51.73
   -71.25   -32.75    1978     140       2    0.50    1.38    0.00    1.89  80.98  46.12  34.86  36.75
   -71.25   -32.75    1978     140       3    0.50    1.20    0.00    1.70 180.42 121.68  58.74  60.45
   -71.25   -32.75    1978     140       4    0.50    0.53    0.00    1.03 286.44 247.80  38.64  39.67
   -71.25   -32.75    1978     160       0    0.50    1.11    0.00    1.62 229.56 124.45 105.12 106.73
   -71.25   -32.75    1978     160       1    0.50    3.69    0.00    4.19 158.10 108.78  49.32  53.51
   -71.25   -32.75    1978     160       2    0.50    1.37    0.00    1.87 213.41 134.88  78.54  80.41
   -71.25   -32.75    1978     160       3    0.50    2.78    0.00    3.29 158.35 107.86  50.49  53.77
   -71.25   -32.75    1978     160       4    0.50    3.29    0.00    3.79 147.93  99.90  48.03  51.83
   -71.25   -32.75    1979       0       0    0.50    1.87    0.00    2.37 153.03 102.30  50.73  53.10
   -71.25   -32.75    1979       0       1    0.50    1.10    0.00    1.60 196.37 126.51  69.86  71.46
   -71.25   -32.75    1979       0       2    0.50    1.02    0.00    1.52 172.77 118.57  54.21  55.73
   -71.25   -32.75    1979       0       3    0.50    1.02    0.00    1.52 185.38 129.93  55.44  56.96
   -71.25   -32.75    1979       0       4    0.50    0.58    0.00    1.09 135.20  93.86  41.34  42.43
   -71.25   -32.75    1979     110       0    0.50    3.50    0.00    4.00 135.48  79.17  56.30  60.31
   -71.25   -32.75    1979     110       1    0.50    3.19    0.00    3.69 129.49  77.59  51.90  55.59
   -71.25   -32.75    1979     110       2    0.50    1.45    0.00    1.95 183.68 112.56  71.12  73.07
   -71.25   -32.75    1979     110       3    0.50    0.98    0.00    1.49 190.44 121.94  68.50  69.99
   -71.25   -32.75    1979     110       4    0.50    3.30    0.00    3.80 127.88  72.53  55.35  59.15
   -71.25   -32.75    1979     131       0    0.50    2.69    0.00    3.19 179.04 116.86  62.18  65.37
   -71.25   -32.75    1979     131       1    0.50    1.72    0.00    2.22 231.15 137.86  93.29  95.51
   -71.25   -32.75    1979     131       2    0.50    3.43    0.00    3.94 140.09  77.51  62.58  66.51
   -71.25   -32.75    1979     131       3    0.50    3.51    0.00    4.01 150.10  94.66  55.43  59.45
   -71.25   -32.75    1979     131       4    0.50    2.74    0.00    3.25 219.87 119.64 100.23 103.48
   -71.25   -32.75    1979     132       0    0.50    3.45    0.00    3.96 166.04 100.97  65.06  69.02
   -71.25   -32.75    1979     132       1    0.50    2.92    0.00    3.43  92.70  55.37  37.33  40.76
   -71.25   -32.75    1979     132       2    0.50    1.26    0.00    1.76 188.23 128.67  59.56  61.33
   -71.25   -32.75    1979     132       3    0.50    3.67    0.00    4.17 136.74  93.34  43.39  47.56
   -71.25   -32.75    1979     132       4    0.50    1.73    0.00    2.23 235.54 212.60  22.94  25.17
   -71.25   -32.75    1979     133       0    0.50    3.23    0.00    3.73 140.59  84.13  56.46  60.20
   -71.25   -32.75    1979     133       1    0.50    3.37    0.00    3.87 141.31  78.54  62.77  66.65
   -71.25   -32.75    1979     133       2    0.50    0.40    0.00    0.90 117.39  83.36  34.03  34.94
   -71.25   -32.75    1979     133       3    0.50    2.40    0.00    2.90 178.49 124.88  53.61  56.51
   -71.25   -32.75    1979     133       4    0.50    1.35    0.00    1.85 233.22 133.45  99.77 101.62
   -71.25   -32.75    1979     134       0    0.50    3.09    0.00    3.59 176.22 118.23  57.99  61.59
   -71.25   -32.75    1979     134       1    0.50    1.31    0.00    1.81 192.40 118.91  73.49  75.30
   -71.25   -32.75    1979     134       2    0.50    3.48    0.00    3.98 137.85  79.57  58.28  62.26
   -71.25   -32.75    1979     134       3    0.50    1.11    0.00    1.61 194.74 135.12  59.62  61.24
   -71.25   -32.75    1979     134       4    0.50    3.48    0.00    3.98 155.44  94.20  61.24  65.22
   -71.25   -32.75    1979     140       0    0.50    2.45    0.00    2.95 189.59 134.47  55.12  58.07
   -71.25   -32.75    1979     140       1    0.50    3.65    0.00    4.15 130.37  82.77  47.60  51.75
   -71.25   -32.75    1979     140       2    0.50    1.18    0.00    1.69  78.96  46.41  32.55  34.24
   -71.25   -32.75    1979     140       3    0.50    1.19    0.00    1.70 193.16 131.70  61.45  63.15
   -71.25   -32.75    1979     140       4    0.50    0.80    0.00    1.31 238.78 118.93 119.85 121.16
   -71.25   -32.75    1979     160       0    0.50    1.06    0.00    1.56 172.02 110.15  61.87  63.43
   -71.25   -32.75    1979     160       1    0.50    3.81    0.00    4.31 156.90  97.20  59.69  64.01
   -71.25   -32.75    1979     160       2    0.50    1.22    0.00    1.72 206.30 130.09  76.21  77.93
   -71.25   -32.75    1979     160       3    0.50    3.30    0.00    3.80 165.16 118.04  47.12  50.92
   -71.25   -32.75    1979     160       4    0.50    3.49    0.00    3.99 133.62  82.52  51.10  55.09
   -71.25   -32.75    1980       0       0    0.50    2.11    0.00    2.61 134.89  95.24  39.65  42.26
   -71.25   -32.75    1980       0       1    0.50    1.49    0.00    2.00 169.52 108.62  60.90  62.89
   -71.25   -32.75    1980       0       2    0.50    1.62    0.00    2.12 161.65 104.38  57.27  59.40
   -71.25   -32.75    1980       0       3    0.50    1.50    0.00    2.00 171.37 118.00  53.37  55.37
   -71.25   -32.75    1980       0       4    0.50    0.75    0.00    1.26 127.42  91.43  35.98  37.24
   -71.25   -32.75    1980     110       0    0.50    3.13    0.00    3.63 121.13  73.94  47.19  50.82
   -71.25   -32.75    1980     110       1    0.50    2.83    0.00    3.33 129.31  91.39  37.92  41.25
   -71.25   -32.75    1980     110       2    0.50    1.71    0.00    2.21 178.59 131.34  47.25  49.46
   -71.25   -32.75    1980     110       3    0.50    1.51    0.00    2.02 169.03 106.59  62.44  64.46
   -71.25   -32.75    1980     110       4    0.50    2.74    0.00    3.25 135.35 103.93  31.42  34.67
   -71.25   -32.75    1980     131       0    0.50    3.32    0.00    3.82 148.53  90.83  57.70  61.52
   -71.25   -32.75    1980     131       1    0.50    1.92    0.00    2.42 198.58 117.95  80.63  83.05
   -71.25   -32.75    1980     131       2    0.50    3.06    0.00    3.56 129.38  73.78  55.60  59.16
   -71.25   -32.75    1980     131       3    0.50    3.48    0.00    3.98 136.28  91.91  44.38  48.36
   -71.25   -32.75    1980     131       4    0.50    1.38    0.00    1.89 168.56 105.90  62.66  64.54
   -71.25   -32.75    1980     132       0    0.50    3.33    0.00    3.83 153.73 112.93  40.80  44.63
   -71.25   -32.75    1980     132       1    0.50    2.97    0.00    3.47  76.03  51.40  24.63  28.10
   -71.25   -32.75    1980     132       2    0.50    1.51    0.00    2.01 177.23 117.35  59.88  61.89
   -71.25   -32.75    1980     132       3    0.50    3.03    0.00    3.54 118.75  79.74  39.01  42.55
   -71.25   -32.75    1980     132       4    0.50    0.94    0.00    1.44 194.81 106.69  88.12  89.56
   -71.25   -32.75    1980     133       0    0.50    3.52    0.00    4.03 145.23 100.12  45.11  49.14
   -71.25   -32.75    1980     133       1    0.50    2.82    0.00    3.32 140.35 112.43  27.92  31.24
   -71.25   -32.75    1980     133       2    0.50    1.09    0.00    1.59  94.69  54.09  40.60  42.19
   -71.25   -32.75    1980     133       3    0.50    3.22    0.00    3.73 148.26  90.70  57.56  61.28
   -71.25   -32.75    1980     133       4    0.50    1.69    0.00    2.20 191.17 124.74  66.42  68.62
   -71.25   -32.75    1980     134       0    0.50    3.31    0.00    3.81 146.70  91.28  55.42  59.24
   -71.25   -32.75    1980     134       1    0.50    1.81    0.00    2.32 171.67 108.64  63.03  65.34
   -71.25   -32.75    1980     134       2    0.50    3.01    0.00    3.51 109.29  72.74  36.55  40.07
   -71.25   -32.75    1980     134       3    0.50    1.56    0.00    2.06 179.35 119.92  59.43  61.49
   -71.25   -32.75    1980     134       4    0.50    2.94    0.00    3.44 154.92  96.83  58.09  61.53
   -71.25   -32.75    1980     140       0    0.50    2.87    0.00    3.37 166.54 106.82  59.72  63.09
   -71.25   -32.75    1980     140       1    0.50    3.28    0.00    3.78 120.02  78.90  41.12  44.91
   -71.25   -32.75    1980     140       2    0.50    1.84    0.00    2.35  72.22  43.91  28.31  30.66
   -71.25   -32.75    1980     140       3    0.50    1.01    0.00    1.51 218.73 205.35  13.38  14.89
   -71.25   -32.75    1980     140       4    0.50    1.48    0.00    1.99 159.26  99.26  60.00  61.99
   -71.25   -32.75    1980     160       0    0.50    1.38    0.00    1.88 154.25 101.30  52.95  54.84
   -71.25   -32.75    1980     160       1    0.50    3.58    0.00    4.08 138.65  91.68  46.97  51.06
   -71.25   -32.75    1980     160       2    0.50    1.70    0.00    2.20 175.10 107.93  67.17  69.37
   -71.25   -32.75    1980     160       3    0.50    3.16    0.00    3.66 142.31  97.06  45.25  48.91
   -71.25   -32.75    1980     160       4    0.50    3.61    0.00    4.11 113.02  77.50  35.52  39.63
   -71.25   -32.75    1981       0       0    0.50    1.47    0.00    1.97 137.76 103.32  34.44  36.42
   -71.25   -32.75    1981       0       1    0.50    0.49    0.00    0.99 202.59 203.01  -0.42   0.57
   -71.25   -32.75    1981       0       2    0.50    1.02    0.00    1.52 169.51 128.68  40.83  42.35
   -71.25   -32.75    1981       0       3    0.50    0.70    0.00    1.20 219.42 239.09 -19.67 -18.47
   -71.25   -32.75    1981       0       4    0.50    0.81    0.00    1.31 134.53 102.35  32.18  33.49
   -71.25   -32.75    1981     110       0    0.50    2.95    0.00    3.45 125.51  80.48  45.02  48.48
   -71.25   -32.75    1981     110       1    0.50    2.72    0.00    3.23 130.13  84.31  45.82  49.05
   -71.25   -32.75    1981     110       2    0.50    1.71    0.00    2.21 182.71 119.42  63.29  65.50
   -71.25   -32.75    1981     110       3    0.50    1.15    0.00    1.65 176.37 128.62  47.75  49.40
   -71.25   -32.75    1981     110       4    0.50    2.69    0.00    3.19 131.23  79.65  51.58  54.77
   -71.25   -32.75    1981     131       0    0.50    2.99    0.00    3.49 144.89  95.06  49.83  53.33
   -71.25   -32.75    1981     131       1    0.50    1.10    0.00    1.60 270.65 264.36   6.29   7.89
   -71.25   -32.75    1981     131       2    0.50    2.82    0.00    3.33 134.29  81.19  53.10  56.43
   -71.25   -32.75    1981     131       3    0.50    3.17    0.00    3.68 153.82 115.67  38.15  41.83
   -71.25   -32.75    1981     131       4    0.50    1.40    0.00    1.90 182.03 122.07  59.97  61.87
   -71.25   -32.75    1981     132       0    0.50    3.19    0.00    3.69 151.46 100.77  50.70  54.39
   -71.25   -32.75    1981     132       1    0.50    0.62    0.00    1.13 102.92 100.97   1.95   3.07
   -71.25   -32.75    1981     132       2    0.50    1.37    0.00    1.87 245.40 230.18  15.22  17.09
   -71.25   -32.75    1981     132       3    0.50    3.13    0.00    3.64 119.36  85.59  33.77  37.41
   -71.25   -32.75    1981     132       4    0.50    0.94    0.00    1.44 166.52 117.05  49.47  50.91
   -71.25   -32.75    1981     133       0    0.50    3.17    0.00    3.67 153.79 105.34  48.45  52.12
   -71.25   -32.75    1981     133       1    0.50    2.78    0.00    3.28 128.02  79.80  48.21  51.49
   -71.25   -32.75    1981     133       2    0.50    1.46    0.00    1.96  77.43  50.34  27.08  29.05
   -71.25   -32.75    1981     133       3    0.50    3.05    0.00    3.56 141.20 101.46  39.74  43.29
   -71.25   -32.75    1981     133       4    0.50    1.66    0.00    2.17 253.59 233.71  19.88  22.05
   -71.25   -32.75    1981     134       0    0.50    3.10    0.00    3.60 139.15  98.03  41.11  44.71
   -71.25   -32.75    1981     134       1    0.50    1.35    0.00    1.86 189.62 138.32  51.31  53.16
   -71.25   -32.75    1981     134       2    0.50    3.05    0.00    3.55 111.40  77.02  34.38  37.93
   -71.25   -32.75    1981     134       3    0.50    0.57    0.00    1.07 242.99 239.42   3.57   4.64
   -71.25   -32.75    1981     134       4    0.50    2.52    0.00    3.02 164.61 113.98  50.63  53.65
   -71.25   -32.75    1981     140       0    0.50    2.77    0.00    3.28 153.46  99.22  54.25  57.52
   -71.25   -32.75    1981     140       1    0.50    0.40    0.00    0.90 151.97 132.82  19.15  20.05
   -71.25   -32.75    1981     140       2    0.50    1.66    0.00    2.16  72.60  47.88  24.73  26.89
   -71.25   -32.75    1981     140       3    0.50    1.06    0.00    1.57 197.83 107.97  89.86  91.42
   -71.25   -32.75    1981     140       4    0.50    1.27    0.00    1.78 165.09 118.46  46.64  48.42
   -71.25   -32.75    1981     160       0    0.50    0.94    0.00    1.44 175.25 134.81  40.44  41.88
   -71.25   -32.75    1981     160       1    0.50    3.31    0.00    3.82 147.45  95.94  51.51  55.32
   -71.25   -32.75    1981     160       2    0.50    1.34    0.00    1.84 183.27 129.89  53.38  55.22
   -71.25   -32.75    1981     160       3    0.50    3.21    0.00    3.71 152.12 128.77  23.36  27.07
   -71.25   -32.75    1981     160       4    0.50    3.38    0.00    3.89 118.00  84.16  33.84  37.73
   -71.25   -32.75    1982       0       0    0.51    1.66    0.00    2.17 151.08 105.90  45.18  47.35
   -71.25   -32.75    1982       0       1    0.51    0.79    0.00    1.29 216.00 109.34 106.66 107.96
   -71.25   -32.75    1982       0       2    0.51    1.28    0.00    1.78 196.05 137.19  58.86  60.65
   -71.25   -32.75    1982       0       3    0.51    0.95    0.00    1.46 244.27 126.97 117.30 118.76
   -71.25   -32.75    1982       0       4    0.51    0.58    0.00    1.08 150.14 105.52  44.62  45.70
   -71.25   -32.75    1982     110       0    0.51    2.82    0.00    3.33 134.93  84.15  50.79  54.11
   -71.25   -32.75    1982     110       1    0.51    2.32    0.00    2.82 154.41 118.42  35.99  38.82
   -71.25   -32.75    1982     110       2    0.51    1.32    0.00    1.82 202.00 143.52  58.48  60.30
   -71.25   -32.75    1982     110       3    0.51    1.03    0.00    1.53 219.68 159.96  59.72  61.25
   -71.25   -32.75    1982     110       4    0.51    2.47    0.00    2.98 121.62  78.70  42.92  45.89
   -71.25   -32.75    1982     131       0    0.51    2.58    0.00    3.08 177.45 131.55  45.90  48.98
   -71.25   -32.75    1982     131       1    0.51    0.84    0.00    1.34 270.04 138.78 131.26 132.60
   -71.25   -32.75    1982     131       2    0.51    2.57    0.00    3.08 156.78  99.82  56.96  60.03
   -71.25   -32.75    1982     131       3    0.51    2.75    0.00    3.26 161.10 109.50  51.60  54.86
   -71.25   -32.75    1982     131       4    0.51    1.37    0.00    1.87 204.84 135.68  69.16  71.03
   -71.25   -32.75    1982     132       0    0.51    2.75    0.00    3.25 158.13 115.03  43.10  46.36
   -71.25   -32.75    1982     132       1    0.51    0.58    0.00    1.09 103.70  60.09  43.61  44.70
   -71.25   -32.75    1982     132       2    0.51    0.85    0.00    1.35 228.98 120.32 108.66 110.01
   -71.25   -32.75    1982     132       3    0.51    3.13    0.00    3.63 136.01 101.34  34.67  38.31
   -71.25   -32.75    1982     132       4    0.51    0.93    0.00    1.43 201.48 139.47  62.01  63.44
   -71.25   -32.75    1982     133       0    0.51    2.91    0.00    3.41 166.04 115.66  50.38  53.79
   -71.25   -32.75    1982     133       1    0.51    2.48    0.00    2.99 117.72  82.11  35.61  38.60
   -71.25   -32.75    1982     133       2    0.51    1.11    0.00    1.61  79.98  52.69  27.29  28.90
   -71.25   -32.75    1982     133       3    0.51    2.73    0.00    3.23 164.79 118.67  46.12  49.35
   -71.25   -32.75    1982     133       4    0.51    0.77    0.00    1.28 233.07 124.28 108.78 110.06
   -71.25   -32.75    1982     134       0    0.51    2.92    0.00    3.43 151.43 103.52  47.91  51.34
   -71.25   -32.75    1982     134       1    0.51    1.32    0.00    1.83 226.78 159.40  67.38  69.21
   -71.25   -32.75    1982     134       2    0.51    2.93    0.00    3.43 120.51  81.80  38.70  42.14
   -71.25   -32.75    1982     134       3    0.51    0.67    0.00    1.18 235.36 123.47 111.90 113.07
   -71.25   -32.75    1982     134       4    0.51    2.39    0.00    2.89 165.63 106.10  59.53  62.42
   -71.25   -32.75    1982     140       0    0.51    2.40    0.00    2.91 180.42 135.86  44.56  47.47
   -71.25   -32.75    1982     140       1    0.51    0.52    0.00    1.03 143.37  77.27  66.10  67.13
   -71.25   -32.75    1982     140       2    0.51    0.81    0.00    1.31  80.67  54.54  26.13  27.44
   -71.25   -32.75    1982     140       3    0.51    1.35    0.00    1.85 156.08  99.83  56.25  58.11
   -71.25   -32.75    1982     140       4    0.51    1.19    0.00    1.69 202.75 144.62  58.13  59.82
   -71.25   -32.75    1982     160       0    0.51    0.68    0.00    1.19 260.10 242.06  18.04  19.23
   -71.25   -32.75    1982     160       1    0.51    2.99    0.00    3.49 170.24 118.81  51.43  54.92
   -71.25   -32.75    1982     160       2    0.51    1.10    0.00    1.60 217.90 161.79  56.12  57.72
   -71.25   -32.75    1982     160       3    0.51    3.10    0.00    3.61 167.52 123.34  44.18  47.79
   -71.25   -32.75    1982     160       4    0.51    3.29    0.00    3.79 131.33  89.32  42.00  45.79
   -71.25   -32.75    1983       0       0    0.51    0.65    0.00    1.15 153.04 110.17  42.87  44.02
   -71.25   -32.75    1983       0       1    0.51    0.98    0.00    1.49 157.42  93.54  63.88  65.37
   -71.25   -32.75    1983       0       2    0.51    0.99    0.00    1.49 199.43 130.01  69.42  70.91
   -71.25   -32.75    1983       0       3    0.51    1.25    0.00    1.76 170.23 111.23  59.00  60.76
   -71.25   -32.75    1983       0       4    0.51    0.75    0.00    1.26 147.52  97.83  49.69  50.94
   -71.25   -32.75    1983     110       0    0.51    3.02    0.00    3.52 143.99  98.17  45.81  49.33
   -71.25   -32.75    1983     110       1    0.51    2.95    0.00    3.46 139.19  81.96  57.23  60.69
   -71.25   -32.75    1983     110       2    0.51    1.56    0.00    2.07 199.88 127.15  72.72  74.79
   -71.25   -32.75    1983     110       3    0.51    0.68    0.00    1.18 267.30 218.80  48.51  49.69
   -71.25   -32.75    1983     110       4    0.51    2.91    0.00    3.42 118.32  72.07  46.25  49.67
   -71.25   -32.75    1983     131       0    0.51    2.52    0.00    3.03 174.99 109.91  65.08  68.11
   -71.25   -32.75    1983     131       1    0.51    1.20    0.00    1.70 200.07 126.73  73.34  75.05
   -71.25   -32.75    1983     131       2    0.51    3.00    0.00    3.50 156.74  95.40  61.34  64.84
   -71.25   -32.75    1983     131       3    0.51    2.40    0.00    2.91 178.86 152.30  26.56  29.46
   -71.25   -32.75    1983     131       4    0.51    1.73    0.00    2.24 187.23 104.72  82.51  84.75
   -71.25   -32.75    1983     132       0    0.51    3.02    0.00    3.53 167.02 119.41  47.61  51.14
   -71.25   -32.75    1983     132       1    0.51    1.05    0.00    1.55 108.90 106.92   1.97   3.53
   -71.25   -32.75    1983     132       2    0.51    1.30    0.00    1.80 171.59 115.32  56.28  58.08
   -71.25   -32.75    1983     132       3    0.51    3.17    0.00    3.68 131.84  82.43  49.41  53.09
   -71.25   -32.75    1983     132       4    0.51    0.96    0.00    1.46 211.03 139.47  71.55  73.02
   -71.25   -32.75    1983     133       0    0.51    2.33    0.00    2.84 166.71 113.49  53.22  56.06
   -71.25   -32.75    1983     133       1    0.51    3.03    0.00    3.54 118.81  79.57  39.25  42.78
   -71.25   -32.75    1983     133       2    0.51    1.70    0.00    2.20  79.66  51.31  28.35  30.55
   -71.25   -32.75    1983     133       3    0.51    2.83    0.00    3.34 164.34 115.04  49.29  52.63
   -71.25   -32.75    1983     133       4    0.51    1.39    0.00    1.90 169.40 102.54  66.87  68.77
   -71.25   -32.75    1983     134       0    0.51    3.22    0.00    3.72 148.93  97.61  51.33  55.05
   -71.25   -32.75    1983     134       1    0.51    1.22    0.00    1.73 233.38 152.53  80.85  82.58
   -71.25   -32.75    1983     134       2    0.51    3.12    0.00    3.63 120.70  77.84  42.87  46.49
   -71.25   -32.75    1983     134       3    0.51    1.11    0.00    1.61 166.70 109.45  57.25  58.86
   -71.25   -32.75    1983     134       4    0.51    2.69    0.00    3.20 170.02 128.63  41.38  44.58
   -71.25   -32.75    1983     140       0    0.51    3.09    0.00    3.59 169.35 100.90  68.46  72.05
   -71.25   -32.75    1983     140       1    0.51    0.70    0.00    1.21 110.39  70.88  39.50  40.71
   -71.25   -32.75    1983     140       2    0.51    1.02    0.00    1.52  85.30  58.05  27.25  28.77
   -71.25   -32.75    1983     140       3    0.51    1.85    0.00    2.36 147.04  85.58  61.46  63.82
   -71.25   -32.75    1983     140       4    0.51    0.86    0.00    1.37 226.16 163.43  62.73  64.10
   -71.25   -32.75    1983     160       0    0.51    3.05    0.00    3.56 218.68 104.01 114.67 118.23
   -71.25   -32.75    1983     160       1    0.51    3.23    0.00    3.73 172.45 122.17  50.27  54.01
   -71.25   -32.75    1983     160       2    0.51    2.35    0.00    2.86 201.31 120.31  80.99  83.85
   -71.25   -32.75    1983     160       3    0.51    2.75    0.00    3.25 156.42 113.01  43.41  46.66
   -71.25   -32.75    1983     160       4    0.51    2.88    0.00    3.39 154.57 121.35  33.22  36.60
   -71.25   -32.75    1984       0       0    0.51    0.89    0.00    1.40 141.97  95.92  46.05  47.45
   -71.25   -32.75    1984       0       1    0.51    1.51    0.00    2.02 145.76 100.21  45.55  47.57
   -71.25   -32.75    1984       0       2    0.51    1.12    0.00    1.62 182.92 120.42  62.51  64.13
   -71.25   -32.75    1984       0       3    0.51    1.45    0.00    1.96 163.06 122.41  40.65  42.61
   -71.25   -32.75    1984       0       4    0.51    0.93    0.00    1.44 135.33  94.29  41.04  42.47
   -71.25   -32.75    1984     110       0    0.51    3.40    0.00    3.90 130.11  80.37  49.73  53.64
   -71.25   -32.75    1984     110       1    0.51    3.29    0.00    3.80 114.53  76.59  37.95  41.74
   -71.25   -32.75    1984     110       2    0.51    1.88    0.00    2.38 181.60 116.87  64.72  67.10
   -71.25   -32.75    1984     110       3    0.51    1.63    0.00    2.13 203.35  96.20 107.16 109.29
   -71.25   -32.75    1984     110       4    0.51    3.20    0.00    3.71 111.77  69.95  41.82  45.53
   -71.25   -32.75    1984     131       0    0.51    2.57    0.00    3.08 162.45 116.37  46.07  49.15
   -71.25   -32.75    1984     131       1    0.51    0.60    0.00    1.11 227.56 199.99  27.57  28.68
   -71.25   -32.75    1984     131       2    0.51    3.38    0.00    3.89 133.16  77.71  55.45  59.34
   -71.25   -32.75    1984     131       3    0.51    3.18    0.00    3.69 151.97  80.46  71.51  75.19
   -71.25   -32.75    1984     131       4    0.51    2.27    0.00    2.78 176.74 117.72  59.02  61.80
   -71.25   -32.75    1984     132       0    0.51    0.33    0.00    0.83 188.37 165.08  23.29  24.12
   -71.25   -32.75    1984     132       1    0.51    1.18    0.00    1.68 105.80  70.71  35.09  36.77
   -71.25   -32.75    1984     132       2    0.51    1.73    0.00    2.24 163.92 102.04  61.89  64.12
   -71.25   -32.75    1984     132       3    0.51    3.42    0.00    3.93 119.59  82.38  37.21  41.13
   -71.25   -32.75    1984     132       4    0.51    1.07    0.00    1.58 198.13 131.25  66.89  68.47
   -71.25   -32.75    1984     133       0    0.51    2.70    0.00    3.20 157.57 106.68  50.89  54.10
   -71.25   -32.75    1984     133       1    0.51    3.29    0.00    3.80 116.06  80.48  35.58  39.38
   -71.25   -32.75    1984     133       2    0.51    1.47    0.00    1.97  76.16  51.56  24.59  26.57
   -71.25   -32.75    1984     133       3    0.51    2.96    0.00    3.47 153.01 105.17  47.83  51.31
   -71.25   -32.75    1984     133       4    0.51    1.97    0.00    2.47 169.06 116.09  52.96  55.44
   -71.25   -32.75    1984     134       0    0.51    3.61    0.00    4.12 142.60  95.81  46.79  50.91
   -71.25   -32.75    1984     134       1    0.51    1.22    0.00    1.73 221.56 151.95  69.61  71.33
   -71.25   -32.75    1984     134       2    0.51    3.41    0.00    3.92 115.45  77.74  37.71  41.63
