      Lon      Lat    Year   Stand   Patch     Total
   -71.25   -32.75    1950       0       0     1.575
   -71.25   -32.75    1950       0       1     1.680
   -71.25   -32.75    1950       0       2     1.512
   -71.25   -32.75    1950       0       3     3.298
   -71.25   -32.75    1950       0       4     2.660
   -71.25   -32.75    1950     110       0     0.042
   -71.25   -32.75    1950     110       1     0.035
   -71.25   -32.75    1950     110       2     0.035
   -71.25   -32.75    1950     110       3     0.038
   -71.25   -32.75    1950     110       4     0.132
   -71.25   -32.75    1950     131       0     0.049
   -71.25   -32.75    1950     131       1     0.033
   -71.25   -32.75    1950     131       2     0.038
   -71.25   -32.75    1950     131       3     0.211
   -71.25   -32.75    1950     131       4     0.033
   -71.25   -32.75    1950     132       0     0.037
   -71.25   -32.75    1950     132       1     0.029
   -71.25   -32.75    1950     132       2     0.029
   -71.25   -32.75    1950     132       3     0.034
   -71.25   -32.75    1950     132       4     0.031
   -71.25   -32.75    1950     133       0     0.036
   -71.25   -32.75    1950     133       1     0.028
   -71.25   -32.75    1950     133       2     1.816
   -71.25   -32.75    1950     133       3     0.035
   -71.25   -32.75    1950     133       4     0.032
   -71.25   -32.75    1950     134       0     0.037
   -71.25   -32.75    1950     134       1     4.727
   -71.25   -32.75    1950     134       2     0.055
   -71.25   -32.75    1950     134       3     0.036
   -71.25   -32.75    1950     134       4     0.045
   -71.25   -32.75    1950     140       0     0.035
   -71.25   -32.75    1950     140       1     0.031
   -71.25   -32.75    1950     140       2     0.363
   -71.25   -32.75    1950     140       3     0.030
   -71.25   -32.75    1950     140       4     0.035
   -71.25   -32.75    1950     160       0     0.546
   -71.25   -32.75    1950     160       1     0.071
   -71.25   -32.75    1950     160       2     0.047
   -71.25   -32.75    1950     160       3     6.401
   -71.25   -32.75    1950     160       4     0.373
   -71.25   -32.75    1951       0       0     6.079
   -71.25   -32.75    1951       0       1     6.266
   -71.25   -32.75    1951       0       2     1.639
   -71.25   -32.75    1951       0       3     6.167
   -71.25   -32.75    1951       0       4     5.631
   -71.25   -32.75    1951     110       0     0.147
   -71.25   -32.75    1951     110       1     0.086
   -71.25   -32.75    1951     110       2     0.069
   -71.25   -32.75    1951     110       3     0.167
   -71.25   -32.75    1951     110       4     0.221
   -71.25   -32.75    1951     131       0     0.146
   -71.25   -32.75    1951     131       1     0.117
   -71.25   -32.75    1951     131       2     0.072
   -71.25   -32.75    1951     131       3     0.215
   -71.25   -32.75    1951     131       4     0.058
   -71.25   -32.75    1951     132       0     0.154
   -71.25   -32.75    1951     132       1     0.125
   -71.25   -32.75    1951     132       2     0.072
   -71.25   -32.75    1951     132       3     0.120
   -71.25   -32.75    1951     132       4     0.120
   -71.25   -32.75    1951     133       0     0.105
   -71.25   -32.75    1951     133       1     0.070
   -71.25   -32.75    1951     133       2     1.593
   -71.25   -32.75    1951     133       3     0.097
   -71.25   -32.75    1951     133       4     0.109
   -71.25   -32.75    1951     134       0     0.121
   -71.25   -32.75    1951     134       1     5.132
   -71.25   -32.75    1951     134       2     0.200
   -71.25   -32.75    1951     134       3     0.114
   -71.25   -32.75    1951     134       4     0.193
   -71.25   -32.75    1951     140       0     0.130
   -71.25   -32.75    1951     140       1     0.189
   -71.25   -32.75    1951     140       2     0.927
   -71.25   -32.75    1951     140       3     0.122
   -71.25   -32.75    1951     140       4     0.066
   -71.25   -32.75    1951     160       0     1.490
   -71.25   -32.75    1951     160       1     0.341
   -71.25   -32.75    1951     160       2     0.127
   -71.25   -32.75    1951     160       3     8.964
   -71.25   -32.75    1951     160       4     0.519
   -71.25   -32.75    1952       0       0     6.376
   -71.25   -32.75    1952       0       1     5.723
   -71.25   -32.75    1952       0       2     4.532
   -71.25   -32.75    1952       0       3     3.977
   -71.25   -32.75    1952       0       4     5.177
   -71.25   -32.75    1952     110       0     0.407
   -71.25   -32.75    1952     110       1     0.328
   -71.25   -32.75    1952     110       2     0.302
   -71.25   -32.75    1952     110       3     0.318
   -71.25   -32.75    1952     110       4     0.301
   -71.25   -32.75    1952     131       0     0.332
   -71.25   -32.75    1952     131       1     0.305
   -71.25   -32.75    1952     131       2     0.286
   -71.25   -32.75    1952     131       3     0.441
   -71.25   -32.75    1952     131       4     0.253
   -71.25   -32.75    1952     132       0     0.415
   -71.25   -32.75    1952     132       1     0.331
   -71.25   -32.75    1952     132       2     0.264
   -71.25   -32.75    1952     132       3     0.339
   -71.25   -32.75    1952     132       4     0.331
   -71.25   -32.75    1952     133       0     0.330
   -71.25   -32.75    1952     133       1     0.244
   -71.25   -32.75    1952     133       2     1.340
   -71.25   -32.75    1952     133       3     0.334
   -71.25   -32.75    1952     133       4     0.338
   -71.25   -32.75    1952     134       0     0.383
   -71.25   -32.75    1952     134       1     4.773
   -71.25   -32.75    1952     134       2     0.457
   -71.25   -32.75    1952     134       3     0.353
   -71.25   -32.75    1952     134       4     0.476
   -71.25   -32.75    1952     140       0     0.531
   -71.25   -32.75    1952     140       1     0.819
   -71.25   -32.75    1952     140       2     0.695
   -71.25   -32.75    1952     140       3     0.511
   -71.25   -32.75    1952     140       4     0.389
   -71.25   -32.75    1952     160       0     5.761
   -71.25   -32.75    1952     160       1     0.575
   -71.25   -32.75    1952     160       2     0.590
   -71.25   -32.75    1952     160       3     9.025
   -71.25   -32.75    1952     160       4     2.334
   -71.25   -32.75    1953       0       0     1.572
   -71.25   -32.75    1953       0       1     1.301
   -71.25   -32.75    1953       0       2     0.061
   -71.25   -32.75    1953       0       3     1.000
   -71.25   -32.75    1953       0       4     1.347
   -71.25   -32.75    1953     110       0     0.160
   -71.25   -32.75    1953     110       1     0.159
   -71.25   -32.75    1953     110       2     0.154
   -71.25   -32.75    1953     110       3     0.109
   -71.25   -32.75    1953     110       4     0.050
   -71.25   -32.75    1953     131       0     0.083
   -71.25   -32.75    1953     131       1     0.143
   -71.25   -32.75    1953     131       2     0.152
   -71.25   -32.75    1953     131       3     0.089
   -71.25   -32.75    1953     131       4     0.132
   -71.25   -32.75    1953     132       0     0.141
   -71.25   -32.75    1953     132       1     0.118
   -71.25   -32.75    1953     132       2     0.127
   -71.25   -32.75    1953     132       3     0.131
   -71.25   -32.75    1953     132       4     0.117
   -71.25   -32.75    1953     133       0     0.164
   -71.25   -32.75    1953     133       1     0.057
   -71.25   -32.75    1953     133       2     0.022
   -71.25   -32.75    1953     133       3     0.079
   -71.25   -32.75    1953     133       4     0.161
   -71.25   -32.75    1953     134       0     0.161
   -71.25   -32.75    1953     134       1     0.074
   -71.25   -32.75    1953     134       2     0.068
   -71.25   -32.75    1953     134       3     0.154
   -71.25   -32.75    1953     134       4     0.147
   -71.25   -32.75    1953     140       0     0.082
   -71.25   -32.75    1953     140       1     0.126
   -71.25   -32.75    1953     140       2     0.615
   -71.25   -32.75    1953     140       3     0.176
   -71.25   -32.75    1953     140       4     0.151
   -71.25   -32.75    1953     160       0     2.261
   -71.25   -32.75    1953     160       1     0.397
   -71.25   -32.75    1953     160       2     0.118
   -71.25   -32.75    1953     160       3     1.594
   -71.25   -32.75    1953     160       4     1.222
   -71.25   -32.75    1954       0       0     3.189
   -71.25   -32.75    1954       0       1     2.960
   -71.25   -32.75    1954       0       2     2.701
   -71.25   -32.75    1954       0       3     2.573
   -71.25   -32.75    1954       0       4     2.861
   -71.25   -32.75    1954     110       0     1.429
   -71.25   -32.75    1954     110       1     0.372
   -71.25   -32.75    1954     110       2     0.400
   -71.25   -32.75    1954     110       3     0.265
   -71.25   -32.75    1954     110       4     0.591
   -71.25   -32.75    1954     131       0     0.269
   -71.25   -32.75    1954     131       1     0.255
   -71.25   -32.75    1954     131       2     0.314
   -71.25   -32.75    1954     131       3     0.422
   -71.25   -32.75    1954     131       4     0.274
   -71.25   -32.75    1954     132       0     0.329
   -71.25   -32.75    1954     132       1     0.277
   -71.25   -32.75    1954     132       2     0.280
   -71.25   -32.75    1954     132       3     0.305
   -71.25   -32.75    1954     132       4     0.270
   -71.25   -32.75    1954     133       0     0.281
   -71.25   -32.75    1954     133       1     0.304
   -71.25   -32.75    1954     133       2     3.296
   -71.25   -32.75    1954     133       3     0.288
   -71.25   -32.75    1954     133       4     0.291
   -71.25   -32.75    1954     134       0     0.363
   -71.25   -32.75    1954     134       1     8.346
   -71.25   -32.75    1954     134       2     0.304
   -71.25   -32.75    1954     134       3     0.347
   -71.25   -32.75    1954     134       4     0.453
   -71.25   -32.75    1954     140       0     0.407
   -71.25   -32.75    1954     140       1     1.289
   -71.25   -32.75    1954     140       2     3.035
   -71.25   -32.75    1954     140       3     0.293
   -71.25   -32.75    1954     140       4     0.313
   -71.25   -32.75    1954     160       0     4.415
   -71.25   -32.75    1954     160       1     0.457
   -71.25   -32.75    1954     160       2     0.485
   -71.25   -32.75    1954     160       3    11.843
   -71.25   -32.75    1954     160       4     2.633
   -71.25   -32.75    1955       0       0     1.497
   -71.25   -32.75    1955       0       1     1.700
   -71.25   -32.75    1955       0       2     0.837
   -71.25   -32.75    1955       0       3     1.592
   -71.25   -32.75    1955       0       4     1.571
   -71.25   -32.75    1955     110       0     0.024
   -71.25   -32.75    1955     110       1     1.858
   -71.25   -32.75    1955     110       2     1.809
   -71.25   -32.75    1955     110       3     1.593
   -71.25   -32.75    1955     110       4     5.249
   -71.25   -32.75    1955     131       0     0.081
   -71.25   -32.75    1955     131       1     1.976
   -71.25   -32.75    1955     131       2     0.151
   -71.25   -32.75    1955     131       3     0.155
   -71.25   -32.75    1955     131       4     0.099
   -71.25   -32.75    1955     132       0     1.247
   -71.25   -32.75    1955     132       1     2.177
   -71.25   -32.75    1955     132       2     1.547
   -71.25   -32.75    1955     132       3     2.287
   -71.25   -32.75    1955     132       4     1.733
   -71.25   -32.75    1955     133       0     0.106
   -71.25   -32.75    1955     133       1     0.185
   -71.25   -32.75    1955     133       2     2.724
   -71.25   -32.75    1955     133       3     0.131
   -71.25   -32.75    1955     133       4     2.014
   -71.25   -32.75    1955     134       0     1.100
   -71.25   -32.75    1955     134       1     7.914
   -71.25   -32.75    1955     134       2     0.137
   -71.25   -32.75    1955     134       3     1.130
   -71.25   -32.75    1955     134       4     3.778
   -71.25   -32.75    1955     140       0     0.774
   -71.25   -32.75    1955     140       1     1.721
   -71.25   -32.75    1955     140       2     2.492
   -71.25   -32.75    1955     140       3     2.277
   -71.25   -32.75    1955     140       4     0.558
   -71.25   -32.75    1955     160       0     3.286
   -71.25   -32.75    1955     160       1     1.067
   -71.25   -32.75    1955     160       2     1.063
   -71.25   -32.75    1955     160       3     7.890
   -71.25   -32.75    1955     160       4     2.105
   -71.25   -32.75    1956       0       0     1.121
   -71.25   -32.75    1956       0       1     1.402
   -71.25   -32.75    1956       0       2     0.588
   -71.25   -32.75    1956       0       3     1.356
   -71.25   -32.75    1956       0       4     1.219
   -71.25   -32.75    1956     110       0     0.826
   -71.25   -32.75    1956     110       1     2.784
   -71.25   -32.75    1956     110       2     3.129
   -71.25   -32.75    1956     110       3     1.323
   -71.25   -32.75    1956     110       4     2.451
   -71.25   -32.75    1956     131       0     0.322
   -71.25   -32.75    1956     131       1     2.245
   -71.25   -32.75    1956     131       2     2.290
   -71.25   -32.75    1956     131       3     0.432
   -71.25   -32.75    1956     131       4     0.229
   -71.25   -32.75    1956     132       0     1.454
   -71.25   -32.75    1956     132       1     1.879
   -71.25   -32.75    1956     132       2     1.974
   -71.25   -32.75    1956     132       3     2.215
   -71.25   -32.75    1956     132       4     1.685
   -71.25   -32.75    1956     133       0     1.321
   -71.25   -32.75    1956     133       1     1.378
   -71.25   -32.75    1956     133       2     2.337
   -71.25   -32.75    1956     133       3     0.320
   -71.25   -32.75    1956     133       4     2.484
   -71.25   -32.75    1956     134       0     1.777
   -71.25   -32.75    1956     134       1     6.097
   -71.25   -32.75    1956     134       2     1.637
   -71.25   -32.75    1956     134       3     1.746
   -71.25   -32.75    1956     134       4     2.434
   -71.25   -32.75    1956     140       0     0.825
   -71.25   -32.75    1956     140       1     0.839
   -71.25   -32.75    1956     140       2     1.796
   -71.25   -32.75    1956     140       3     2.791
   -71.25   -32.75    1956     140       4     1.945
   -71.25   -32.75    1956     160       0     2.361
   -71.25   -32.75    1956     160       1     4.054
   -71.25   -32.75    1956     160       2     2.679
   -71.25   -32.75    1956     160       3     4.262
   -71.25   -32.75    1956     160       4     1.383
   -71.25   -32.75    1957       0       0     2.174
   -71.25   -32.75    1957       0       1     3.016
   -71.25   -32.75    1957       0       2     1.886
   -71.25   -32.75    1957       0       3     8.278
   -71.25   -32.75    1957       0       4     2.707
   -71.25   -32.75    1957     110       0     0.492
   -71.25   -32.75    1957     110       1     2.372
   -71.25   -32.75    1957     110       2     3.066
   -71.25   -32.75    1957     110       3     1.669
   -71.25   -32.75    1957     110       4     9.771
   -71.25   -32.75    1957     131       0     0.479
   -71.25   -32.75    1957     131       1     2.321
   -71.25   -32.75    1957     131       2     2.576
   -71.25   -32.75    1957     131       3     9.538
   -71.25   -32.75    1957     131       4     1.879
   -71.25   -32.75    1957     132       0     7.904
   -71.25   -32.75    1957     132       1     1.842
   -71.25   -32.75    1957     132       2     2.028
   -71.25   -32.75    1957     132       3     2.223
   -71.25   -32.75    1957     132       4     2.179
   -71.25   -32.75    1957     133       0     8.496
   -71.25   -32.75    1957     133       1     2.333
   -71.25   -32.75    1957     133       2     2.358
   -71.25   -32.75    1957     133       3     1.280
   -71.25   -32.75    1957     133       4     2.338
   -71.25   -32.75    1957     134       0     2.334
   -71.25   -32.75    1957     134       1    10.219
   -71.25   -32.75    1957     134       2     1.868
   -71.25   -32.75    1957     134       3     2.548
   -71.25   -32.75    1957     134       4     2.394
   -71.25   -32.75    1957     140       0     1.472
   -71.25   -32.75    1957     140       1     1.249
   -71.25   -32.75    1957     140       2     2.148
   -71.25   -32.75    1957     140       3     2.705
   -71.25   -32.75    1957     140       4     2.911
   -71.25   -32.75    1957     160       0     2.259
   -71.25   -32.75    1957     160       1     3.749
   -71.25   -32.75    1957     160       2     5.836
   -71.25   -32.75    1957     160       3     1.853
   -71.25   -32.75    1957     160       4     1.394
   -71.25   -32.75    1958       0       0     3.553
   -71.25   -32.75    1958       0       1     0.731
   -71.25   -32.75    1958       0       2     0.382
   -71.25   -32.75    1958       0       3     2.442
   -71.25   -32.75    1958       0       4     1.612
   -71.25   -32.75    1958     110       0     0.347
   -71.25   -32.75    1958     110       1     1.084
   -71.25   -32.75    1958     110       2     0.059
   -71.25   -32.75    1958     110       3     0.285
   -71.25   -32.75    1958     110       4     1.468
   -71.25   -32.75    1958     131       0     0.505
   -71.25   -32.75    1958     131       1     0.122
   -71.25   -32.75    1958     131       2     0.494
   -71.25   -32.75    1958     131       3     0.525
   -71.25   -32.75    1958     131       4     1.097
   -71.25   -32.75    1958     132       0     1.975
   -71.25   -32.75    1958     132       1     0.957
   -71.25   -32.75    1958     132       2     1.086
   -71.25   -32.75    1958     132       3     1.213
   -71.25   -32.75    1958     132       4     3.353
   -71.25   -32.75    1958     133       0     0.376
   -71.25   -32.75    1958     133       1     0.314
   -71.25   -32.75    1958     133       2     0.509
   -71.25   -32.75    1958     133       3     0.489
   -71.25   -32.75    1958     133       4     0.676
   -71.25   -32.75    1958     134       0     3.441
   -71.25   -32.75    1958     134       1     0.398
   -71.25   -32.75    1958     134       2     0.491
   -71.25   -32.75    1958     134       3     0.202
   -71.25   -32.75    1958     134       4     1.224
   -71.25   -32.75    1958     140       0     1.225
   -71.25   -32.75    1958     140       1     0.860
   -71.25   -32.75    1958     140       2     1.038
   -71.25   -32.75    1958     140       3     1.369
   -71.25   -32.75    1958     140       4     1.288
   -71.25   -32.75    1958     160       0     1.203
   -71.25   -32.75    1958     160       1     0.929
   -71.25   -32.75    1958     160       2     1.563
   -71.25   -32.75    1958     160       3     0.804
   -71.25   -32.75    1958     160       4     0.881
   -71.25   -32.75    1959       0       0     1.126
   -71.25   -32.75    1959       0       1     0.526
   -71.25   -32.75    1959       0       2     0.197
   -71.25   -32.75    1959       0       3     1.601
   -71.25   -32.75    1959       0       4     1.588
   -71.25   -32.75    1959     110       0     0.093
   -71.25   -32.75    1959     110       1     0.281
   -71.25   -32.75    1959     110       2     0.210
   -71.25   -32.75    1959     110       3     1.250
   -71.25   -32.75    1959     110       4     0.925
   -71.25   -32.75    1959     131       0     0.593
   -71.25   -32.75    1959     131       1     0.154
   -71.25   -32.75    1959     131       2     0.233
   -71.25   -32.75    1959     131       3     0.426
   -71.25   -32.75    1959     131       4     0.452
   -71.25   -32.75    1959     132       0     0.390
   -71.25   -32.75    1959     132       1     0.331
   -71.25   -32.75    1959     132       2     0.537
   -71.25   -32.75    1959     132       3     0.482
   -71.25   -32.75    1959     132       4     0.597
   -71.25   -32.75    1959     133       0     0.421
   -71.25   -32.75    1959     133       1     0.410
   -71.25   -32.75    1959     133       2     0.468
   -71.25   -32.75    1959     133       3     0.476
   -71.25   -32.75    1959     133       4     0.147
   -71.25   -32.75    1959     134       0     0.592
   -71.25   -32.75    1959     134       1     0.403
   -71.25   -32.75    1959     134       2     0.574
   -71.25   -32.75    1959     134       3     0.292
   -71.25   -32.75    1959     134       4     0.494
   -71.25   -32.75    1959     140       0     1.022
   -71.25   -32.75    1959     140       1     0.823
   -71.25   -32.75    1959     140       2     1.746
   -71.25   -32.75    1959     140       3     0.658
   -71.25   -32.75    1959     140       4     1.450
   -71.25   -32.75    1959     160       0     0.610
   -71.25   -32.75    1959     160       1     0.753
   -71.25   -32.75    1959     160       2     0.953
   -71.25   -32.75    1959     160       3     0.678
   -71.25   -32.75    1959     160       4     0.473
   -71.25   -32.75    1960       0       0     6.997
   -71.25   -32.75    1960       0       1    15.119
   -71.25   -32.75    1960       0       2     2.182
   -71.25   -32.75    1960       0       3     7.925
   -71.25   -32.75    1960       0       4     7.128
   -71.25   -32.75    1960     110       0     0.092
   -71.25   -32.75    1960     110       1     4.065
   -71.25   -32.75    1960     110       2     0.655
   -71.25   -32.75    1960     110       3     8.304
   -71.25   -32.75    1960     110       4     7.036
   -71.25   -32.75    1960     131       0     1.914
   -71.25   -32.75    1960     131       1     5.895
   -71.25   -32.75    1960     131       2     5.930
   -71.25   -32.75    1960     131       3     2.554
   -71.25   -32.75    1960     131       4     2.033
   -71.25   -32.75    1960     132       0     8.149
   -71.25   -32.75    1960     132       1     2.167
   -71.25   -32.75    1960     132       2     1.965
   -71.25   -32.75    1960     132       3     2.348
   -71.25   -32.75    1960     132       4    14.424
   -71.25   -32.75    1960     133       0     1.928
   -71.25   -32.75    1960     133       1     2.051
   -71.25   -32.75    1960     133       2     2.446
   -71.25   -32.75    1960     133       3     7.500
   -71.25   -32.75    1960     133       4     4.794
   -71.25   -32.75    1960     134       0     5.296
   -71.25   -32.75    1960     134       1     3.369
   -71.25   -32.75    1960     134       2     1.926
   -71.25   -32.75    1960     134       3     7.806
   -71.25   -32.75    1960     134       4     1.980
   -71.25   -32.75    1960     140       0     1.068
   -71.25   -32.75    1960     140       1     1.166
   -71.25   -32.75    1960     140       2     6.088
   -71.25   -32.75    1960     140       3     2.427
   -71.25   -32.75    1960     140       4    19.836
   -71.25   -32.75    1960     160       0     3.055
   -71.25   -32.75    1960     160       1     1.183
   -71.25   -32.75    1960     160       2     1.276
   -71.25   -32.75    1960     160       3     1.217
   -71.25   -32.75    1960     160       4     2.974
   -71.25   -32.75    1961       0       0     1.573
   -71.25   -32.75    1961       0       1    11.976
   -71.25   -32.75    1961       0       2     0.275
   -71.25   -32.75    1961       0       3     0.729
   -71.25   -32.75    1961       0       4     1.405
   -71.25   -32.75    1961     110       0     0.003
   -71.25   -32.75    1961     110       1     0.232
   -71.25   -32.75    1961     110       2     0.003
   -71.25   -32.75    1961     110       3     0.248
   -71.25   -32.75    1961     110       4     0.405
   -71.25   -32.75    1961     131       0     0.515
   -71.25   -32.75    1961     131       1     0.518
   -71.25   -32.75    1961     131       2     0.318
   -71.25   -32.75    1961     131       3     0.348
   -71.25   -32.75    1961     131       4     0.697
   -71.25   -32.75    1961     132       0     0.418
   -71.25   -32.75    1961     132       1     0.234
   -71.25   -32.75    1961     132       2     0.657
   -71.25   -32.75    1961     132       3     0.334
   -71.25   -32.75    1961     132       4     7.737
   -71.25   -32.75    1961     133       0     0.464
   -71.25   -32.75    1961     133       1     0.452
   -71.25   -32.75    1961     133       2     0.311
   -71.25   -32.75    1961     133       3     0.330
   -71.25   -32.75    1961     133       4     0.290
   -71.25   -32.75    1961     134       0     0.280
   -71.25   -32.75    1961     134       1     0.454
   -71.25   -32.75    1961     134       2     0.501
   -71.25   -32.75    1961     134       3     0.445
   -71.25   -32.75    1961     134       4     0.406
   -71.25   -32.75    1961     140       0     0.976
   -71.25   -32.75    1961     140       1     0.711
   -71.25   -32.75    1961     140       2     1.158
   -71.25   -32.75    1961     140       3     0.721
   -71.25   -32.75    1961     140       4    10.844
   -71.25   -32.75    1961     160       0     0.696
   -71.25   -32.75    1961     160       1     0.388
   -71.25   -32.75    1961     160       2     0.495
   -71.25   -32.75    1961     160       3     0.415
   -71.25   -32.75    1961     160       4     0.923
   -71.25   -32.75    1962       0       0     1.968
   -71.25   -32.75    1962       0       1     0.397
   -71.25   -32.75    1962       0       2     1.237
   -71.25   -32.75    1962       0       3     2.009
   -71.25   -32.75    1962       0       4     2.402
   -71.25   -32.75    1962     110       0     0.050
   -71.25   -32.75    1962     110       1     1.157
   -71.25   -32.75    1962     110       2     0.041
   -71.25   -32.75    1962     110       3     0.818
   -71.25   -32.75    1962     110       4     2.008
   -71.25   -32.75    1962     131       0     0.880
   -71.25   -32.75    1962     131       1     0.993
   -71.25   -32.75    1962     131       2     1.099
   -71.25   -32.75    1962     131       3     0.993
   -71.25   -32.75    1962     131       4     1.023
   -71.25   -32.75    1962     132       0     0.773
   -71.25   -32.75    1962     132       1     0.886
   -71.25   -32.75    1962     132       2     1.051
   -71.25   -32.75    1962     132       3     1.150
   -71.25   -32.75    1962     132       4     0.174
   -71.25   -32.75    1962     133       0     0.291
   -71.25   -32.75    1962     133       1     0.749
   -71.25   -32.75    1962     133       2     0.767
   -71.25   -32.75    1962     133       3     1.023
   -71.25   -32.75    1962     133       4     0.845
   -71.25   -32.75    1962     134       0     0.955
   -71.25   -32.75    1962     134       1     0.766
   -71.25   -32.75    1962     134       2     0.985
   -71.25   -32.75    1962     134       3     1.687
   -71.25   -32.75    1962     134       4     0.888
   -71.25   -32.75    1962     140       0     0.547
   -71.25   -32.75    1962     140       1     0.405
   -71.25   -32.75    1962     140       2     1.555
   -71.25   -32.75    1962     140       3     1.075
   -71.25   -32.75    1962     140       4     0.679
   -71.25   -32.75    1962     160       0     0.799
   -71.25   -32.75    1962     160       1     0.247
   -71.25   -32.75    1962     160       2     0.206
   -71.25   -32.75    1962     160       3     0.381
   -71.25   -32.75    1962     160       4     0.945
   -71.25   -32.75    1963       0       0     0.000
   -71.25   -32.75    1963       0       1     0.010
   -71.25   -32.75    1963       0       2     0.000
   -71.25   -32.75    1963       0       3     0.000
   -71.25   -32.75    1963       0       4     0.000
   -71.25   -32.75    1963     110       0     0.000
   -71.25   -32.75    1963     110       1     0.000
   -71.25   -32.75    1963     110       2     0.000
   -71.25   -32.75    1963     110       3     0.000
   -71.25   -32.75    1963     110       4     0.000
   -71.25   -32.75    1963     131       0     0.000
   -71.25   -32.75    1963     131       1     0.000
   -71.25   -32.75    1963     131       2     0.148
   -71.25   -32.75    1963     131       3     0.000
   -71.25   -32.75    1963     131       4     0.000
   -71.25   -32.75    1963     132       0     0.100
   -71.25   -32.75    1963     132       1     0.122
   -71.25   -32.75    1963     132       2     0.053
   -71.25   -32.75    1963     132       3     0.067
   -71.25   -32.75    1963     132       4     0.000
   -71.25   -32.75    1963     133       0     0.000
   -71.25   -32.75    1963     133       1     0.000
   -71.25   -32.75    1963     133       2     0.000
   -71.25   -32.75    1963     133       3     0.000
   -71.25   -32.75    1963     133       4     0.000
   -71.25   -32.75    1963     134       0     0.000
   -71.25   -32.75    1963     134       1     0.249
   -71.25   -32.75    1963     134       2     0.111
   -71.25   -32.75    1963     134       3     0.000
   -71.25   -32.75    1963     134       4     0.000
   -71.25   -32.75    1963     140       0     0.037
   -71.25   -32.75    1963     140       1     0.000
   -71.25   -32.75    1963     140       2     0.431
   -71.25   -32.75    1963     140       3     1.616
   -71.25   -32.75    1963     140       4     0.013
   -71.25   -32.75    1963     160       0     0.000
   -71.25   -32.75    1963     160       1     0.000
   -71.25   -32.75    1963     160       2     0.000
   -71.25   -32.75    1963     160       3     0.000
   -71.25   -32.75    1963     160       4     0.024
   -71.25   -32.75    1964       0       0     0.000
   -71.25   -32.75    1964       0       1     0.000
   -71.25   -32.75    1964       0       2     0.000
   -71.25   -32.75    1964       0       3     0.000
   -71.25   -32.75    1964       0       4     0.000
   -71.25   -32.75    1964     110       0     0.000
   -71.25   -32.75    1964     110       1     0.000
   -71.25   -32.75    1964     110       2     0.000
   -71.25   -32.75    1964     110       3     0.000
   -71.25   -32.75    1964     110       4     0.000
   -71.25   -32.75    1964     131       0     0.000
   -71.25   -32.75    1964     131       1     0.000
   -71.25   -32.75    1964     131       2     0.000
   -71.25   -32.75    1964     131       3     0.000
   -71.25   -32.75    1964     131       4     0.000
   -71.25   -32.75    1964     132       0     0.000
   -71.25   -32.75    1964     132       1     0.000
   -71.25   -32.75    1964     132       2     0.000
   -71.25   -32.75    1964     132       3     0.000
   -71.25   -32.75    1964     132       4     0.000
   -71.25   -32.75    1964     133       0     0.000
   -71.25   -32.75    1964     133       1     0.000
   -71.25   -32.75    1964     133       2     0.000
   -71.25   -32.75    1964     133       3     0.000
   -71.25   -32.75    1964     133       4     0.000
   -71.25   -32.75    1964     134       0     0.000
   -71.25   -32.75    1964     134       1     4.019
   -71.25   -32.75    1964     134       2     0.000
   -71.25   -32.75    1964     134       3     0.000
   -71.25   -32.75    1964     134       4     0.000
   -71.25   -32.75    1964     140       0     0.000
   -71.25   -32.75    1964     140       1     0.000
   -71.25   -32.75    1964     140       2     0.000
   -71.25   -32.75    1964     140       3     1.871
   -71.25   -32.75    1964     140       4     0.000
   -71.25   -32.75    1964     160       0     0.000
   -71.25   -32.75    1964     160       1     0.000
   -71.25   -32.75    1964     160       2     0.000
   -71.25   -32.75    1964     160       3     0.000
   -71.25   -32.75    1964     160       4     0.000
   -71.25   -32.75    1965       0       0     0.216
   -71.25   -32.75    1965       0       1     0.067
   -71.25   -32.75    1965       0       2     7.422
   -71.25   -32.75    1965       0       3     2.784
   -71.25   -32.75    1965       0       4     0.139
   -71.25   -32.75    1965     110       0     0.007
   -71.25   -32.75    1965     110       1     0.191
   -71.25   -32.75    1965     110       2     0.003
   -71.25   -32.75    1965     110       3     0.001
   -71.25   -32.75    1965     110       4     0.219
   -71.25   -32.75    1965     131       0     0.007
   -71.25   -32.75    1965     131       1     0.206
   -71.25   -32.75    1965     131       2     0.196
   -71.25   -32.75    1965     131       3     0.097
   -71.25   -32.75    1965     131       4     0.001
   -71.25   -32.75    1965     132       0     0.282
   -71.25   -32.75    1965     132       1     0.227
   -71.25   -32.75    1965     132       2     5.033
   -71.25   -32.75    1965     132       3     1.549
   -71.25   -32.75    1965     132       4     0.001
   -71.25   -32.75    1965     133       0     0.003
   -71.25   -32.75    1965     133       1     0.124
   -71.25   -32.75    1965     133       2     0.132
   -71.25   -32.75    1965     133       3     0.237
   -71.25   -32.75    1965     133       4     0.261
   -71.25   -32.75    1965     134       0     0.262
   -71.25   -32.75    1965     134       1     0.000
   -71.25   -32.75    1965     134       2     0.007
   -71.25   -32.75    1965     134       3     0.648
   -71.25   -32.75    1965     134       4     0.187
   -71.25   -32.75    1965     140       0     0.004
   -71.25   -32.75    1965     140       1     0.010
   -71.25   -32.75    1965     140       2     0.361
   -71.25   -32.75    1965     140       3     7.192
   -71.25   -32.75    1965     140       4     0.002
