      Lon      Lat    Year   Stand   Patch     TeBE_tm    TeBE_itm  TeBE_itscl     TeBS_tm    TeBS_itm       TeE_s       TeR_s        TeNE     BBS_itm     BBE_itm        BE_s         C3G
   -71.25   -32.75    1981     133       4        0.00        0.00        0.00        0.00        0.00        1.30        2.36        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     134       0        0.00        0.00        0.00        0.00        0.00        2.46        3.27        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     134       1        0.00        0.00        7.82        0.00        0.00        0.00        1.39        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     134       2        0.00        0.00        0.00        0.00        0.00        2.70        3.75        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     134       3        0.00        0.00        0.00        0.00        0.00        3.29        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     134       4        0.00        0.00        0.00       12.99        0.00        2.30        3.12        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     140       0        0.00        0.00        0.00        6.80        0.00        1.63        2.99        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     140       1        0.00        0.00        0.00        0.00        0.00        2.77        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     140       2        0.00        0.00        0.00        0.00        0.00        2.56        1.16        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     140       3        0.00        0.00       12.54        0.00        0.00        1.26        2.35        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     140       4        0.00        0.00        9.92        0.00        0.00        0.71        1.82        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     160       0        0.00        0.00        9.12        0.00        0.00        0.91        1.54        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     160       1        0.00        0.00        0.00        6.81        0.00        2.17        3.33        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     160       2        0.00        0.00        0.00        0.00        0.00        1.10        2.45        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     160       3        0.00        0.00        0.00        5.29        5.41        1.94        3.19        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1981     160       4        7.68        0.00        0.00       12.81       12.15        2.44        3.25        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982       0       0        0.00        0.00        0.00        0.00        0.00        2.45        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982       0       1        4.82        4.84        6.62        5.95        6.04        0.69        1.05        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982       0       2        0.00        0.00        9.19        0.00        0.00        0.94        1.62        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982       0       3        0.00        0.00        0.00        0.00        0.00        2.77        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982       0       4        0.00        0.00        0.00        0.00        0.00        2.55        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     110       0        0.00        0.00        0.00        0.00        0.00        2.55        3.57        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     110       1        0.00        0.00        0.00        0.00        0.00        2.67        3.34        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     110       2        0.00        0.00        0.00        0.00        0.00        1.10        2.52        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     110       3        0.00        0.00        0.00        0.00        0.00        0.96        2.21        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     110       4        0.00        0.00        0.00        0.00        0.00        2.72        3.75        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     131       0        0.00        0.00        0.00        0.00        0.00        1.61        2.89        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     131       1        0.00        0.00        7.58        0.00        0.00        0.00        1.31        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     131       2        0.00        0.00        0.00        0.00        0.00        2.50        3.40        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     131       3        0.00        0.00        0.00        0.00        0.00        2.44        3.25        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     131       4        0.00        0.00        0.00        0.00        0.00        1.34        2.64        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     132       0        0.00        0.00        0.00        6.28        0.00        2.27        3.34        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     132       1        0.00        0.00        0.00        0.00        0.00        3.55        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     132       2        0.00        0.00        0.00        0.00        0.00        1.32        2.31        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     132       3        0.00        0.00        0.00       12.26        0.00        2.93        3.89        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     132       4        0.00        0.00       11.26        0.00        0.00        0.00        2.14        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     133       0        0.00        0.00        0.00        0.00        0.00        1.67        3.01        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     133       1        0.00        0.00        0.00        0.00        0.00        2.73        3.59        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     133       2        0.00        0.00        0.00        0.00        0.00        3.29        0.87        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     133       3        0.00        0.00        0.00        7.52        0.00        1.87        3.07        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     133       4        0.00        0.00        0.00        0.00        0.00        1.36        2.50        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     134       0        0.00        0.00        0.00        0.00        0.00        2.51        3.33        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     134       1        0.00        0.00        7.95        0.00        0.00        0.00        1.43        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     134       2        0.00        0.00        0.00        0.00        0.00        2.79        3.82        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     134       3        0.00        0.00        0.00        0.00        0.00        3.39        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     134       4        0.00        0.00        0.00       13.13        0.00        2.35        3.17        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     140       0        0.00        0.00        0.00        7.03        0.00        1.74        3.08        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     140       1        0.00        0.00        0.00        0.00        0.00        2.88        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     140       2        0.00        0.00        0.00        0.00        0.00        2.64        1.44        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     140       3        0.00        0.00       13.27        0.00        0.00        1.36        2.50        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     140       4        0.00        0.00       10.16        0.00        0.00        0.72        1.87        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     160       0        0.00        0.00        9.45        0.00        0.00        0.95        1.67        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     160       1        0.00        0.00        0.00        6.99        0.00        2.23        3.37        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     160       2        0.00        0.00        0.00        0.00        0.00        1.12        2.50        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     160       3        0.00        0.00        0.00        5.29        5.41        1.95        3.21        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1982     160       4        0.00        0.00        0.00       15.67        0.00        2.47        3.30        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983       0       0        0.00        0.00        0.00        0.00        0.00        2.51        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983       0       1        4.82        4.84        6.90        6.05        6.17        0.71        1.10        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983       0       2        0.00        0.00        9.35        0.00        0.00        0.94        1.65        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983       0       3        0.00        0.00        0.00        0.00        0.00        2.93        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983       0       4        0.00        0.00        0.00        0.00        0.00        2.59        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     110       0        0.00        0.00        0.00        0.00        0.00        2.62        3.64        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     110       1        0.00        0.00        0.00        0.00        0.00        2.74        3.42        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     110       2        0.00        0.00        0.00        0.00        0.00        1.15        2.58        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     110       3        0.00        0.00        0.00        0.00        0.00        1.06        2.43        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     110       4        0.00        0.00        0.00        0.00        0.00        2.77        3.80        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     131       0        0.00        0.00        0.00        0.00        0.00        1.65        2.84        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     131       1        0.00        0.00        7.76        0.00        0.00        0.00        1.36        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     131       2        0.00        0.00        0.00        0.00        0.00        2.58        3.48        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     131       3        0.00        0.00        0.00        0.00        0.00        2.54        3.35        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     131       4        0.00        0.00        0.00        0.00        0.00        1.38        2.73        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     132       0        0.00        0.00        0.00        0.00        0.00        2.35        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     132       1        0.00        0.00        0.00        0.00        0.00        3.62        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     132       2        0.00        0.00        0.00        0.00        0.00        1.39        2.45        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     132       3        0.00        0.00        0.00       12.62        0.00        2.13        3.93        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     132       4        0.00        0.00       11.69        0.00        0.00        0.00        2.22        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     133       0        0.00        0.00        0.00        0.00        0.00        1.69        3.03        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     133       1        0.00        0.00        0.00        0.00        0.00        2.78        3.66        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     133       2        0.00        0.00        0.00        0.00        0.00        3.35        1.15        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     133       3        0.00        0.00        0.00        7.56        0.00        1.89        3.10        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     133       4        0.00        0.00        0.00        0.00        0.00        1.42        2.62        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     134       0        0.00        0.00        0.00        0.00        0.00        2.56        3.40        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     134       1        0.00        0.00        8.08        0.00        0.00        0.00        1.47        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     134       2        0.00        0.00        0.00        0.00        0.00        2.84        3.86        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     134       3        0.00        0.00        0.00        0.00        0.00        3.50        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     134       4        0.00        0.00        0.00       13.45        0.00        2.43        3.27        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     140       0        0.00        0.00        0.00        7.31        0.00        1.79        3.17        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     140       1        0.00        0.00        0.00        0.00        0.00        2.95        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     140       2        0.00        0.00        0.00        0.00        0.00        2.71        1.70        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     140       3        0.00        0.00       13.92        0.00        0.00        1.43        2.62        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     140       4        0.00        0.00       10.37        0.00        0.00        0.72        1.94        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     160       0        0.00        0.00       10.06        0.00        0.00        1.02        1.86        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     160       1        0.00        0.00        0.00        7.30        0.00        2.31        3.46        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     160       2        0.00        0.00        0.00        0.00        0.00        1.14        2.56        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     160       3        0.00        0.00        0.00        5.29        5.40        1.97        3.25        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1983     160       4        0.00        0.00        0.00       16.00        0.00        2.58        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984       0       0        0.00        0.00        0.00        0.00        0.00        2.55        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984       0       1        4.82        4.84        7.12        6.12        6.28        0.72        1.13        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984       0       2        0.00        0.00        9.56        0.00        0.00        0.95        1.68        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984       0       3        0.00        0.00        0.00        0.00        0.00        3.10        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984       0       4        0.00        0.00        0.00        0.00        0.00        2.62        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     110       0        0.00        0.00        0.00        0.00        0.00        2.68        3.70        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     110       1        0.00        0.00        0.00        0.00        0.00        2.80        3.49        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     110       2        0.00        0.00        0.00        0.00        0.00        1.22        2.70        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     110       3        0.00        0.00        0.00        0.00        0.00        1.16        2.60        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     110       4        0.00        0.00        0.00        0.00        0.00        2.81        3.78        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     131       0        0.00        0.00        0.00        0.00        0.00        1.78        3.28        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     131       1        0.00        0.00        8.14        0.00        0.00        0.00        1.50        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     131       2        0.00        0.00        0.00        0.00        0.00        2.64        3.55        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     131       3        0.00        0.00        0.00        0.00        0.00        2.63        3.68        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     131       4        0.00        0.00        0.00        0.00        0.00        1.44        2.82        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     132       0        0.00        0.00        0.00        0.00        0.00        2.49        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     132       1        0.00        0.00        0.00        0.00        0.00        0.99        0.62        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     132       2        0.00        0.00        0.00        0.00        0.00        1.45        2.57        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     132       3        0.00        0.00        0.00       12.90        0.00        2.20        3.98        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     132       4        0.00        0.00       12.27        0.00        0.00        0.00        2.34        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     133       0        0.00        0.00        0.00        0.00        0.00        1.73        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     133       1        0.00        0.00        0.00        0.00        0.00        2.82        3.72        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     133       2        0.00        0.00        0.00        0.00        0.00        3.41        1.47        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     133       3        0.00        0.00        0.00        7.60        0.00        1.94        3.14        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     133       4        0.00        0.00        0.00        0.00        0.00        1.50        2.76        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     134       0        0.00        0.00        0.00        0.00        0.00        2.60        3.47        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     134       1        0.00        0.00        8.27        0.00        0.00        0.00        1.52        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     134       2        0.00        0.00        0.00        0.00        0.00        2.91        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     134       3        0.00        0.00        0.00        0.00        0.00        1.07        0.62        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     134       4        0.00        0.00        0.00       13.70        0.00        2.49        3.35        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     140       0        0.00        0.00        0.00        7.60        0.00        1.88        3.13        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     140       1        0.00        0.00        0.00        0.00        0.00        3.01        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     140       2        0.00        0.00        0.00        0.00        0.00        2.76        1.92        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     140       3        0.00        0.00       14.58        0.00        0.00        1.48        2.73        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     140       4        0.00        0.00       10.94        0.00        0.00        0.75        2.15        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     160       0        0.00        0.00       10.52        0.00        0.00        1.06        1.96        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     160       1        0.00        0.00        0.00        7.87        0.00        2.37        3.54        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     160       2        0.00        0.00        0.00        0.00        0.00        1.16        2.60        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     160       3        0.00        0.00        0.00        5.29        5.40        1.99        3.29        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1984     160       4        0.00        0.00        0.00       16.57        0.00        2.70        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985       0       0        0.00        0.00        0.00        0.00        0.00        2.61        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985       0       1        0.00        4.84        7.48        6.38        6.52        0.75        1.19        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985       0       2        0.00        0.00        9.95        0.00        0.00        0.99        1.75        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985       0       3        0.00        0.00        0.00        0.00        0.00        1.05        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985       0       4        0.00        0.00        0.00        0.00        0.00        2.67        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     110       0        0.00        0.00        0.00        0.00        0.00        2.74        3.75        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     110       1        0.00        0.00        0.00        0.00        0.00        2.87        3.56        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     110       2        0.00        0.00        0.00        0.00        0.00        1.35        2.83        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     110       3        0.00        0.00        0.00        0.00        0.00        1.27        2.74        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     110       4        0.00        0.00        0.00        0.00        0.00        2.89        3.85        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     131       0        0.00        0.00        0.00        0.00        0.00        1.96        3.39        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     131       1        0.00        0.00        8.70        0.00        0.00        0.00        1.68        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     131       2        0.00        0.00        0.00        0.00        0.00        2.69        3.60        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     131       3        0.00        0.00        0.00        0.00        0.00        2.74        3.75        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     131       4        0.00        0.00        0.00        0.00        0.00        1.51        2.91        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     132       0        0.00        0.00        0.00        0.00        0.00        2.63        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     132       1        0.00        0.00        0.00        0.00        0.00        1.15        0.85        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     132       2        0.00        0.00        0.00        0.00        0.00        1.48        2.65        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     132       3        0.00        0.00        0.00       13.25        0.00        2.27        4.06        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     132       4        0.00        0.00       12.88        0.00        0.00        0.00        2.47        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     133       0        0.00        0.00        0.00        0.00        0.00        1.93        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     133       1        0.00        0.00        0.00        0.00        0.00        0.00        3.80        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     133       2        0.00        0.00        0.00        0.00        0.00        3.47        1.81        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     133       3        0.00        0.00        0.00        7.79        0.00        2.05        3.22        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     133       4        0.00        0.00        0.00        0.00        0.00        1.56        2.85        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     134       0        0.00        0.00        0.00        0.00        0.00        2.64        3.52        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     134       1        0.00        0.00        8.59        0.00        0.00        0.00        1.62        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     134       2        0.00        0.00        0.00        0.00        0.00        3.02        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     134       3        0.00        0.00        0.00        0.00        0.00        1.22        0.85        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     134       4        0.00        0.00        0.00        0.00        0.00        2.51        3.43        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     140       0        0.00        0.00        0.00        8.05        0.00        1.99        3.22        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     140       1        0.00        0.00        0.00        0.00        0.00        3.06        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     140       2        0.00        0.00        0.00        0.00        0.00        2.79        2.14        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     140       3        0.00        0.00        0.00        0.00        0.00        1.59        2.85        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     140       4        0.00        0.00       11.52        0.00        0.00        0.79        2.32        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     160       0        0.00        0.00       11.10        0.00        0.00        1.11        2.09        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     160       1        0.00        0.00        0.00        8.26        0.00        2.43        3.59        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     160       2        0.00        0.00        0.00        0.00        0.00        1.25        2.77        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     160       3        0.00        0.00        0.00        5.32        5.44        2.04        3.36        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1985     160       4        0.00        0.00        0.00       16.99        0.00        2.81        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986       0       0        0.00        0.00        0.00        0.00        0.00        2.66        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986       0       1        0.00        0.00        7.52        6.38        6.54        0.75        1.20        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986       0       2        0.00        0.00       10.11        0.00        0.00        0.99        1.79        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986       0       3        0.00        0.00        0.00        0.00        0.00        1.16        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986       0       4        0.00        0.00        0.00        0.00        0.00        2.71        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     110       0        0.00        0.00        0.00        0.00        0.00        2.78        3.79        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     110       1        0.00        0.00        0.00        0.00        0.00        2.91        3.62        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     110       2        0.00        0.00        0.00        0.00        0.00        1.46        2.93        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     110       3        0.00        0.00        0.00        0.00        0.00        1.39        2.85        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     110       4        0.00        0.00        0.00        0.00        0.00        2.96        3.90        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     131       0        0.00        0.00        0.00        0.00        0.00        2.08        3.48        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     131       1        0.00        0.00        9.19        0.00        0.00        0.00        1.78        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     131       2        0.00        0.00        0.00        0.00        0.00        2.73        3.65        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     131       3        0.00        0.00        0.00        0.00        0.00        2.81        3.82        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     131       4        0.00        0.00        0.00        0.00        0.00        1.57        2.97        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     132       0        0.00        0.00        0.00        0.00        0.00        2.73        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     132       1        0.00        0.00        0.00        0.00        0.00        1.31        1.10        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     132       2        0.00        0.00        0.00        0.00        0.00        1.52        2.71        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     132       3        0.00        0.00        0.00       13.38        0.00        2.35        4.08        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     132       4        0.00        0.00       13.54        0.00        0.00        0.00        2.56        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     133       0        0.00        0.00        0.00        0.00        0.00        2.10        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     133       1        0.00        0.00        0.00        0.00        0.00        0.00        3.83        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     133       2        0.00        0.00        0.00        0.00        0.00        3.50        2.11        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     133       3        0.00        0.00        0.00        7.83        0.00        2.09        3.25        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     133       4        0.00        0.00        0.00        0.00        0.00        1.61        2.92        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     134       0        0.00        0.00        0.00        0.00        0.00        2.68        3.55        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     134       1        0.00        0.00        8.68        0.00        0.00        0.00        1.64        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     134       2        0.00        0.00        0.00        0.00        0.00        3.10        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     134       3        0.00        0.00        0.00        0.00        0.00        0.92        1.11        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     134       4        0.00        0.00        0.00        0.00        0.00        2.61        3.53        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     140       0        0.00        0.00        0.00        8.34        0.00        2.06        3.29        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     140       1        0.00        0.00        0.00        0.00        0.00        3.12        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     140       2        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     140       3        0.00        0.00        0.00        0.00        0.00        1.69        2.93        0.00        0.00        0.00        0.00        0.00
