      Lon      Lat    Year   Stand   Patch  FireRT
   -71.25   -32.75    1981     133       4    13.1
   -71.25   -32.75    1981     134       0    11.7
   -71.25   -32.75    1981     134       1     4.7
   -71.25   -32.75    1981     134       2    32.0
   -71.25   -32.75    1981     134       3  1000.0
   -71.25   -32.75    1981     134       4     8.5
   -71.25   -32.75    1981     140       0    10.8
   -71.25   -32.75    1981     140       1    33.1
   -71.25   -32.75    1981     140       2  1000.0
   -71.25   -32.75    1981     140       3    14.7
   -71.25   -32.75    1981     140       4     5.0
   -71.25   -32.75    1981     160       0     4.9
   -71.25   -32.75    1981     160       1    13.3
   -71.25   -32.75    1981     160       2     5.8
   -71.25   -32.75    1981     160       3     5.7
   -71.25   -32.75    1981     160       4     8.8
   -71.25   -32.75    1982       0       0     9.5
   -71.25   -32.75    1982       0       1     7.8
   -71.25   -32.75    1982       0       2     6.4
   -71.25   -32.75    1982       0       3  1000.0
   -71.25   -32.75    1982       0       4  1000.0
   -71.25   -32.75    1982     110       0    18.8
   -71.25   -32.75    1982     110       1    23.8
   -71.25   -32.75    1982     110       2     9.6
   -71.25   -32.75    1982     110       3     7.6
   -71.25   -32.75    1982     110       4    23.7
   -71.25   -32.75    1982     131       0     8.4
   -71.25   -32.75    1982     131       1     5.8
   -71.25   -32.75    1982     131       2    17.5
   -71.25   -32.75    1982     131       3    10.2
   -71.25   -32.75    1982     131       4    10.8
   -71.25   -32.75    1982     132       0    11.6
   -71.25   -32.75    1982     132       1     6.5
   -71.25   -32.75    1982     132       2     9.5
   -71.25   -32.75    1982     132       3     7.2
   -71.25   -32.75    1982     132       4     7.9
   -71.25   -32.75    1982     133       0     8.6
   -71.25   -32.75    1982     133       1     7.5
   -71.25   -32.75    1982     133       2    54.3
   -71.25   -32.75    1982     133       3     7.7
   -71.25   -32.75    1982     133       4    10.1
   -71.25   -32.75    1982     134       0    12.1
   -71.25   -32.75    1982     134       1     5.6
   -71.25   -32.75    1982     134       2    22.9
   -71.25   -32.75    1982     134       3  1000.0
   -71.25   -32.75    1982     134       4     9.9
   -71.25   -32.75    1982     140       0    12.0
   -71.25   -32.75    1982     140       1  1000.0
   -71.25   -32.75    1982     140       2  1000.0
   -71.25   -32.75    1982     140       3    11.8
   -71.25   -32.75    1982     140       4     6.2
   -71.25   -32.75    1982     160       0  1000.0
   -71.25   -32.75    1982     160       1     9.9
   -71.25   -32.75    1982     160       2     8.7
   -71.25   -32.75    1982     160       3     7.3
   -71.25   -32.75    1982     160       4     9.4
   -71.25   -32.75    1983       0       0    15.5
   -71.25   -32.75    1983       0       1     7.3
   -71.25   -32.75    1983       0       2     7.2
   -71.25   -32.75    1983       0       3  1000.0
   -71.25   -32.75    1983       0       4  1000.0
   -71.25   -32.75    1983     110       0    37.3
   -71.25   -32.75    1983     110       1    42.8
   -71.25   -32.75    1983     110       2    12.1
   -71.25   -32.75    1983     110       3    25.6
   -71.25   -32.75    1983     110       4    42.0
   -71.25   -32.75    1983     131       0    10.5
   -71.25   -32.75    1983     131       1     6.1
   -71.25   -32.75    1983     131       2    34.5
   -71.25   -32.75    1983     131       3    37.1
   -71.25   -32.75    1983     131       4    14.8
   -71.25   -32.75    1983     132       0    18.0
   -71.25   -32.75    1983     132       1     9.4
   -71.25   -32.75    1983     132       2    13.8
   -71.25   -32.75    1983     132       3     8.0
   -71.25   -32.75    1983     132       4    10.6
   -71.25   -32.75    1983     133       0    10.7
   -71.25   -32.75    1983     133       1     8.1
   -71.25   -32.75    1983     133       2    69.2
   -71.25   -32.75    1983     133       3     9.8
   -71.25   -32.75    1983     133       4    12.9
   -71.25   -32.75    1983     134       0    18.6
   -71.25   -32.75    1983     134       1     6.0
   -71.25   -32.75    1983     134       2    40.3
   -71.25   -32.75    1983     134       3  1000.0
   -71.25   -32.75    1983     134       4    16.9
   -71.25   -32.75    1983     140       0    16.6
   -71.25   -32.75    1983     140       1  1000.0
   -71.25   -32.75    1983     140       2  1000.0
   -71.25   -32.75    1983     140       3    15.7
   -71.25   -32.75    1983     140       4     7.4
   -71.25   -32.75    1983     160       0  1000.0
   -71.25   -32.75    1983     160       1    16.0
   -71.25   -32.75    1983     160       2    10.6
   -71.25   -32.75    1983     160       3     8.5
   -71.25   -32.75    1983     160       4    34.4
   -71.25   -32.75    1984       0       0    11.0
   -71.25   -32.75    1984       0       1     7.6
   -71.25   -32.75    1984       0       2     7.9
   -71.25   -32.75    1984       0       3  1000.0
   -71.25   -32.75    1984       0       4  1000.0
   -71.25   -32.75    1984     110       0    24.2
   -71.25   -32.75    1984     110       1    27.2
   -71.25   -32.75    1984     110       2    10.4
   -71.25   -32.75    1984     110       3    16.6
   -71.25   -32.75    1984     110       4    26.7
   -71.25   -32.75    1984     131       0     9.9
   -71.25   -32.75    1984     131       1     9.4
   -71.25   -32.75    1984     131       2    22.3
   -71.25   -32.75    1984     131       3    23.8
   -71.25   -32.75    1984     131       4    12.3
   -71.25   -32.75    1984     132       0    27.7
   -71.25   -32.75    1984     132       1     5.9
   -71.25   -32.75    1984     132       2    10.9
   -71.25   -32.75    1984     132       3     6.5
   -71.25   -32.75    1984     132       4    10.0
   -71.25   -32.75    1984     133       0    10.0
   -71.25   -32.75    1984     133       1     6.6
   -71.25   -32.75    1984     133       2    41.2
   -71.25   -32.75    1984     133       3     9.3
   -71.25   -32.75    1984     133       4    11.5
   -71.25   -32.75    1984     134       0    14.0
   -71.25   -32.75    1984     134       1     7.0
   -71.25   -32.75    1984     134       2    25.5
   -71.25   -32.75    1984     134       3  1000.0
   -71.25   -32.75    1984     134       4    12.2
   -71.25   -32.75    1984     140       0    12.4
   -71.25   -32.75    1984     140       1  1000.0
   -71.25   -32.75    1984     140       2  1000.0
   -71.25   -32.75    1984     140       3    11.7
   -71.25   -32.75    1984     140       4    11.5
   -71.25   -32.75    1984     160       0     6.3
   -71.25   -32.75    1984     160       1    12.0
   -71.25   -32.75    1984     160       2     7.3
   -71.25   -32.75    1984     160       3     8.6
   -71.25   -32.75    1984     160       4    22.7
   -71.25   -32.75    1985       0       0    30.5
   -71.25   -32.75    1985       0       1    13.5
   -71.25   -32.75    1985       0       2    14.9
   -71.25   -32.75    1985       0       3     6.4
   -71.25   -32.75    1985       0       4  1000.0
   -71.25   -32.75    1985     110       0    43.8
   -71.25   -32.75    1985     110       1    46.5
   -71.25   -32.75    1985     110       2    34.7
   -71.25   -32.75    1985     110       3    36.6
   -71.25   -32.75    1985     110       4    49.2
   -71.25   -32.75    1985     131       0    41.3
   -71.25   -32.75    1985     131       1    22.4
   -71.25   -32.75    1985     131       2    42.2
   -71.25   -32.75    1985     131       3    46.2
   -71.25   -32.75    1985     131       4    33.2
   -71.25   -32.75    1985     132       0    46.8
   -71.25   -32.75    1985     132       1     6.2
   -71.25   -32.75    1985     132       2    28.9
   -71.25   -32.75    1985     132       3    12.1
   -71.25   -32.75    1985     132       4    29.9
   -71.25   -32.75    1985     133       0    38.4
   -71.25   -32.75    1985     133       1    12.3
   -71.25   -32.75    1985     133       2    55.1
   -71.25   -32.75    1985     133       3    26.2
   -71.25   -32.75    1985     133       4    29.8
   -71.25   -32.75    1985     134       0    34.2
   -71.25   -32.75    1985     134       1    11.4
   -71.25   -32.75    1985     134       2    51.3
   -71.25   -32.75    1985     134       3  1000.0
   -71.25   -32.75    1985     134       4    32.8
   -71.25   -32.75    1985     140       0    34.1
   -71.25   -32.75    1985     140       1  1000.0
   -71.25   -32.75    1985     140       2    27.1
   -71.25   -32.75    1985     140       3    38.1
   -71.25   -32.75    1985     140       4    28.6
   -71.25   -32.75    1985     160       0    14.0
   -71.25   -32.75    1985     160       1    32.6
   -71.25   -32.75    1985     160       2    33.1
   -71.25   -32.75    1985     160       3    19.8
   -71.25   -32.75    1985     160       4    43.0
   -71.25   -32.75    1986       0       0    17.8
   -71.25   -32.75    1986       0       1     6.9
   -71.25   -32.75    1986       0       2     8.1
   -71.25   -32.75    1986       0       3     4.1
   -71.25   -32.75    1986       0       4  1000.0
   -71.25   -32.75    1986     110       0    28.2
   -71.25   -32.75    1986     110       1    30.4
   -71.25   -32.75    1986     110       2    19.2
   -71.25   -32.75    1986     110       3    23.5
   -71.25   -32.75    1986     110       4    32.8
   -71.25   -32.75    1986     131       0    23.7
   -71.25   -32.75    1986     131       1     8.2
   -71.25   -32.75    1986     131       2    27.1
   -71.25   -32.75    1986     131       3    30.2
   -71.25   -32.75    1986     131       4    18.4
   -71.25   -32.75    1986     132       0    30.4
   -71.25   -32.75    1986     132       1     3.8
   -71.25   -32.75    1986     132       2    15.6
   -71.25   -32.75    1986     132       3     4.7
   -71.25   -32.75    1986     132       4    16.7
   -71.25   -32.75    1986     133       0    19.6
   -71.25   -32.75    1986     133       1    10.5
   -71.25   -32.75    1986     133       2    33.7
   -71.25   -32.75    1986     133       3    12.7
   -71.25   -32.75    1986     133       4    16.6
   -71.25   -32.75    1986     134       0    20.1
   -71.25   -32.75    1986     134       1     6.0
   -71.25   -32.75    1986     134       2    34.0
   -71.25   -32.75    1986     134       3  1000.0
   -71.25   -32.75    1986     134       4    29.8
   -71.25   -32.75    1986     140       0    18.8
   -71.25   -32.75    1986     140       1    32.6
   -71.25   -32.75    1986     140       2    15.5
   -71.25   -32.75    1986     140       3    23.2
   -71.25   -32.75    1986     140       4    16.0
   -71.25   -32.75    1986     160       0     8.3
   -71.25   -32.75    1986     160       1    18.8
   -71.25   -32.75    1986     160       2    13.4
   -71.25   -32.75    1986     160       3    10.2
   -71.25   -32.75    1986     160       4    25.4
   -71.25   -32.75    1987       0       0    33.3
   -71.25   -32.75    1987       0       1     9.8
   -71.25   -32.75    1987       0       2    12.4
   -71.25   -32.75    1987       0       3  1000.0
   -71.25   -32.75    1987       0       4  1000.0
   -71.25   -32.75    1987     110       0    58.1
   -71.25   -32.75    1987     110       1    54.3
   -71.25   -32.75    1987     110       2    32.3
   -71.25   -32.75    1987     110       3    40.1
   -71.25   -32.75    1987     110       4    58.4
   -71.25   -32.75    1987     131       0    42.0
   -71.25   -32.75    1987     131       1     9.9
   -71.25   -32.75    1987     131       2    48.3
   -71.25   -32.75    1987     131       3    53.6
   -71.25   -32.75    1987     131       4    47.5
   -71.25   -32.75    1987     132       0    53.6
   -71.25   -32.75    1987     132       1     5.1
   -71.25   -32.75    1987     132       2    28.6
   -71.25   -32.75    1987     132       3     7.8
   -71.25   -32.75    1987     132       4    31.8
   -71.25   -32.75    1987     133       0    39.1
   -71.25   -32.75    1987     133       1    11.8
   -71.25   -32.75    1987     133       2    56.2
   -71.25   -32.75    1987     133       3    24.0
   -71.25   -32.75    1987     133       4    30.7
   -71.25   -32.75    1987     134       0    39.8
   -71.25   -32.75    1987     134       1     9.1
   -71.25   -32.75    1987     134       2    58.1
   -71.25   -32.75    1987     134       3     5.1
   -71.25   -32.75    1987     134       4    52.3
   -71.25   -32.75    1987     140       0    35.4
   -71.25   -32.75    1987     140       1    58.8
   -71.25   -32.75    1987     140       2    81.4
   -71.25   -32.75    1987     140       3    43.6
   -71.25   -32.75    1987     140       4    29.8
   -71.25   -32.75    1987     160       0    13.2
   -71.25   -32.75    1987     160       1    35.5
   -71.25   -32.75    1987     160       2    15.1
   -71.25   -32.75    1987     160       3    16.1
   -71.25   -32.75    1987     160       4    44.6
   -71.25   -32.75    1988       0       0     8.4
   -71.25   -32.75    1988       0       1     3.4
   -71.25   -32.75    1988       0       2     3.4
   -71.25   -32.75    1988       0       3     2.6
   -71.25   -32.75    1988       0       4  1000.0
   -71.25   -32.75    1988     110       0    28.6
   -71.25   -32.75    1988     110       1    23.6
   -71.25   -32.75    1988     110       2     7.6
   -71.25   -32.75    1988     110       3    57.3
   -71.25   -32.75    1988     110       4    32.7
   -71.25   -32.75    1988     131       0    11.5
   -71.25   -32.75    1988     131       1     3.4
   -71.25   -32.75    1988     131       2    18.7
   -71.25   -32.75    1988     131       3    23.0
   -71.25   -32.75    1988     131       4    15.5
   -71.25   -32.75    1988     132       0    19.4
   -71.25   -32.75    1988     132       1     2.5
   -71.25   -32.75    1988     132       2     6.6
   -71.25   -32.75    1988     132       3     2.8
   -71.25   -32.75    1988     132       4     8.9
   -71.25   -32.75    1988     133       0    10.9
   -71.25   -32.75    1988     133       1     3.5
   -71.25   -32.75    1988     133       2    19.8
   -71.25   -32.75    1988     133       3     6.6
   -71.25   -32.75    1988     133       4     8.6
   -71.25   -32.75    1988     134       0    11.6
   -71.25   -32.75    1988     134       1     6.3
   -71.25   -32.75    1988     134       2    19.1
   -71.25   -32.75    1988     134       3     2.8
   -71.25   -32.75    1988     134       4    18.3
   -71.25   -32.75    1988     140       0     9.7
   -71.25   -32.75    1988     140       1    23.2
   -71.25   -32.75    1988     140       2   118.2
   -71.25   -32.75    1988     140       3    12.6
   -71.25   -32.75    1988     140       4     8.8
   -71.25   -32.75    1988     160       0    57.4
   -71.25   -32.75    1988     160       1    10.6
   -71.25   -32.75    1988     160       2     3.9
   -71.25   -32.75    1988     160       3    18.9
   -71.25   -32.75    1988     160       4    14.9
   -71.25   -32.75    1989       0       0    19.3
   -71.25   -32.75    1989       0       1    17.1
   -71.25   -32.75    1989       0       2     9.7
   -71.25   -32.75    1989       0       3  1000.0
   -71.25   -32.75    1989       0       4  1000.0
   -71.25   -32.75    1989     110       0    50.5
   -71.25   -32.75    1989     110       1    44.4
   -71.25   -32.75    1989     110       2    43.3
   -71.25   -32.75    1989     110       3   118.3
   -71.25   -32.75    1989     110       4    54.7
   -71.25   -32.75    1989     131       0    24.6
   -71.25   -32.75    1989     131       1     9.1
   -71.25   -32.75    1989     131       2    37.4
   -71.25   -32.75    1989     131       3    43.9
   -71.25   -32.75    1989     131       4    43.7
   -71.25   -32.75    1989     132       0    38.0
   -71.25   -32.75    1989     132       1  1000.0
   -71.25   -32.75    1989     132       2    23.2
   -71.25   -32.75    1989     132       3     6.4
   -71.25   -32.75    1989     132       4    18.9
   -71.25   -32.75    1989     133       0    34.6
   -71.25   -32.75    1989     133       1     7.1
   -71.25   -32.75    1989     133       2    38.4
   -71.25   -32.75    1989     133       3    16.2
   -71.25   -32.75    1989     133       4    18.5
   -71.25   -32.75    1989     134       0    24.3
   -71.25   -32.75    1989     134       1    12.4
   -71.25   -32.75    1989     134       2    58.2
   -71.25   -32.75    1989     134       3    10.4
   -71.25   -32.75    1989     134       4    35.7
   -71.25   -32.75    1989     140       0    21.0
   -71.25   -32.75    1989     140       1    43.4
   -71.25   -32.75    1989     140       2     3.6
   -71.25   -32.75    1989     140       3    43.9
   -71.25   -32.75    1989     140       4    14.0
   -71.25   -32.75    1989     160       0   118.3
   -71.25   -32.75    1989     160       1    22.6
   -71.25   -32.75    1989     160       2    26.4
   -71.25   -32.75    1989     160       3    35.5
   -71.25   -32.75    1989     160       4    27.7
